,target,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold
1,383.271,49.0,0.0,1.0,475.0,1.0,6.0,3.0,384.0,72.0,51.0,4.0,1906989444.0,0.65,0.0,0.0,0.77,1.0,1232276531.0,1175784217.0,45.0,0.0,765.0,1.0,35.0,1.0,251.0,1.0
2,296.922,37.0,0.0,1.0,448.0,2.0,5.0,4.0,384.0,65.0,103.0,9.0,1746082848.0,0.52,1.0,613.0,0.63,0.0,2093267863.0,1786527660.0,41.0,1.0,802.0,0.0,34.0,4.0,202.0,4.0
3,378.018,58.0,1.0,0.0,260.0,1.0,6.0,3.0,384.0,115.0,32.0,6.0,2109930116.0,0.53,1.0,805.0,0.57,0.0,1448576140.0,1548236555.0,60.0,1.0,581.0,1.0,38.0,4.0,247.0,1.0
4,194.471,38.0,1.0,0.0,350.0,3.0,7.0,6.0,483.0,86.0,120.0,10.0,1770962944.0,0.5,0.0,0.0,0.8,0.0,2035262464.0,1163438464.0,42.0,1.0,769.0,1.0,26.0,5.0,232.0,2.0
5,223.126,39.0,1.0,0.0,350.0,3.0,7.0,6.0,507.0,87.0,111.0,9.0,1727322880.0,0.53,0.0,0.0,0.8,0.0,2014824320.0,1174172288.0,42.0,1.0,757.0,1.0,26.0,5.0,229.0,2.0
6,212.882,44.0,1.0,0.0,350.0,3.0,6.0,5.0,583.0,84.0,99.0,8.0,1670812672.0,0.62,0.0,0.0,0.74,0.0,1800095360.0,1395482496.0,42.0,1.0,748.0,1.0,29.0,4.0,254.0,2.0
7,233.734,35.06399850225276,0.5527924703384968,0.20991415476861053,364.60673436481954,3.0670904801663372,6.423995266831842,5.094918024040062,815.541395928341,92.61380458590097,122.66161356819687,8.850443165400934,1461312076.1142406,0.5319108730846971,0.934043766847834,604.9660996305917,0.7703025644311402,0.6221617947466415,2015198286.2602298,1194836448.4207783,35.507307888052416,0.6682134805431469,995.7161911877787,0.6144763229918238,38.17198011518954,4.810926135539368,308.3850799568929,2.127679529016829
8,227.418,39.22864248421435,0.7023161728402006,0.010334188270614608,354.9129598712543,3.151893753936535,5.765172679253917,5.799587108724392,388.85335885883717,73.69225264843257,84.14569435941037,7.767183807788896,1640139249.6184957,0.6405805859891355,0.4710265947486677,638.1579406545682,0.8605051433765767,0.22844992511522966,1456450001.6630301,1556907780.0310235,30.182682417762557,0.5764991795302026,873.6397385064583,0.5955931190161027,19.198300579412255,3.5471844655517244,322.5866610655617,3.180345118262263
9,213.635,42.55788866657751,0.8594184275287682,0.38533666120047805,410.29086340427597,3.270257091904953,6.973043554985276,4.4209631059452,461.9928979149249,91.93429773411069,114.0139696243356,9.364392329921408,1429331925.2575607,0.6139741920717173,0.23042755588010744,735.7037793726895,0.8024982365699793,0.45255564367586343,1978723734.71777,1585621096.835031,59.37466815783843,0.7591102448704619,864.8923255831968,0.40956135290585716,26.40593925631593,2.5383344943668833,325.68307847164584,2.1319917614304633
10,186.234,37.02269466284707,0.6019059616568665,0.7300915085446176,318.2609156010951,3.925233900161208,7.33508397801259,6.008153145986126,502.5287754484921,107.11856327050187,120.07114233063746,9.214605702502084,1895056941.8436532,0.5312599904967967,0.06911128614182216,535.0617227237814,0.7788762166572321,0.6122404249842419,1719613960.5391989,1283083888.8401694,43.98530964066056,0.8298393091323882,618.8163458526799,0.7847393830954489,42.70280169939289,4.853757021070017,274.04455016655436,1.57882970232315
11,159.51,45.67447641862619,0.7508704812026535,0.09895640929032479,290.3380611927766,3.529506819828263,6.838644196369632,5.7095906843997835,512.3572766888984,46.71348772274216,110.38729076473217,9.788625797172894,1919985434.4211526,0.5279201238333933,0.31583801048280435,589.8369762902375,0.5857511385684404,0.5723036634483748,1793293560.6157913,1638498299.8639445,40.766748988057365,0.7310089111995194,641.2494741399006,0.29899972888020143,30.191739870079903,2.009478681235088,324.90534269852674,1.4693785796646028
12,216.443,37.72557896398031,0.7140422932742903,0.21324594069334835,226.91134548706617,2.995131899726195,6.434207452409629,6.991338743747267,847.5060581133788,40.15727458205329,92.03243199946623,9.795606472263351,1536329235.4503202,0.7116537413874806,0.5591485995049545,746.3391608156943,0.6509387681637331,0.6947369357801456,1747018004.6517568,1512059525.7474108,48.827619113205934,0.5897223478530553,579.5021301821946,0.9593810057578984,25.6569391655024,2.8435382145690564,344.70407365341407,1.9215393337781688
13,229.995,43.947505414787166,0.9592547647141932,0.462978164453242,313.9290859689271,3.4466260847314985,6.610291475242338,6.324831183744804,458.3449908422616,59.9217998988606,96.05210913694012,9.45339870888879,1640151254.054799,0.630038262933872,0.6369282441381522,735.0211773441692,0.6119433697117959,0.026685331469919693,1698249764.5628386,1354427560.495849,37.537992052062805,0.841356070077992,686.0540087033529,0.5266981060717891,38.64755066903378,3.28564538493593,324.76339198889934,2.422254725231924
14,183.539,35.98705154687771,0.9552095065314458,0.3637692083376495,242.0768585543529,3.974049488678953,7.359518383836901,4.889448563801768,709.5456672329606,60.89450721563621,98.69821784849664,9.629787247591448,2032800560.38617,0.502035197530039,0.316731442248813,661.1712276126648,0.6368785287509775,0.7331770808726252,1193848363.2299566,1949689749.8847327,49.74557403027595,0.6896936217542897,905.0912166837984,0.7544933495471786,27.776799771458695,1.9762325650066952,212.09499688770455,3.203685968468634
15,188.603,33.58480027473104,0.7431467002345852,0.1275362395555779,430.8586709551426,3.763870405724873,5.954206911011411,6.526322586841167,582.6103746040436,54.0348108061263,124.97712329409644,9.135251939788894,2097057467.347373,0.5649404895730963,0.1375144088574496,752.6993670639156,0.8231166099175573,0.09608102152822051,1927358732.7906303,1352934026.0401702,42.93725133406785,0.28024957429245123,630.2125258405604,0.6814334759817526,47.231280180511355,2.6830447009226353,289.0948665168326,2.305807639228463
16,209.739,47.83670154881206,0.8603517415147042,0.0987829730686538,284.88007375419625,2.909159526981102,5.856617489114955,6.960965160877817,829.6810193252902,53.29812907854666,127.21784094022847,8.607391611185662,1925692231.9703608,0.5162856715531677,0.12684233582919513,753.9606089394057,0.6404417132548123,0.21296733952900915,1966987236.565342,1615910428.8568742,28.871696794191717,0.6732109996239233,878.7874103390408,0.23808884622811166,27.042449011465017,2.012196972748689,269.7996582807774,3.562552616178037
17,177.526,45.98345006417405,0.5125802845852333,0.09872806079150132,257.1347060653573,3.622292765005721,6.814372029496494,4.953836262062602,469.9358322883443,76.69417945031265,115.15026783975433,8.764359607974011,1775055987.6607728,0.572738183835162,0.16108299138721516,597.6398478022584,0.8436675830981653,0.420071989509721,1803731134.4808373,1910656259.5064461,44.198908305288086,0.5728039921570205,700.6114710854515,0.40103231562781294,38.51056247709268,3.120667543023215,306.4259394067526,2.9985091200796443
18,155.972,38.801128444689496,0.1281468246907025,0.3369743792635428,334.7397667401178,3.974265997398481,7.553640260114465,5.445969130996369,763.7609312533284,41.90722967500051,125.27770281099532,9.620854101020779,2122411447.6077366,0.6473335006623919,0.03238453655547591,770.6641981993391,0.8500137743014624,0.22825852451741513,1565367386.6711788,1764039288.2442346,51.33116229041436,0.1752481209727378,561.1398310087153,0.24966784558416433,34.149066977171444,2.9734850298809357,306.30193625364245,3.1472246916088724
19,259.293,42.32207066386654,0.2203710154887315,0.23421692482740486,326.647817510125,2.3256981502449796,5.758960546895733,4.702468255357191,616.7222932800321,46.64356231596989,127.25340886072343,9.940656124083349,2100082937.9822319,0.5997540976852125,0.5516626169927767,816.5056129842915,0.836188756543568,0.6995462569290918,1557367309.0605698,1909633465.8556254,50.89065087491956,0.5298585955948134,648.2232484048242,0.5370839408944152,33.58128460834588,1.59545561623223,324.7177384291966,3.0140944388250226
20,229.087,43.760906399529674,0.7528629514149211,0.1575676609285156,343.89203012008903,3.872487929784766,5.102899938405608,6.066734323502089,670.8254280972716,50.74022638228014,113.68129319909617,9.931082438070515,1927193897.2405236,0.5281129897845476,0.2200322160857714,685.184580846823,0.6164053543952067,0.3728782815256503,1546445030.1913671,1505879439.6911304,25.008135037289023,0.7673067229909248,603.1408715760249,0.7043705704273042,27.002772215681354,2.3675972933127696,245.3958526940407,3.3239018613343254
