,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,runtime
0,265.99297625372975,3.5663683747048287,7.179488483764702,4.397167676389818,620.2671062595156,0.7223427035574222,0.6777398809728279,1826051960.7028747,41.6369158208802,47.86790957178454,-2716.336960000001
1,381.7550958683454,3.9296606774262823,4.317558392723323,3.766559748319751,692.2336869872697,0.5198174130691084,0.6464399774934287,1308137737.2675557,54.13806771750315,20.704734905037245,-2718.160720000001
2,398.4498691404067,3.7066739633351364,4.4114069284787165,3.9635335420310196,773.6635163349367,0.6961440548944902,0.7940657551603901,1843381009.3138359,36.062550138899454,31.058325904970143,-2718.4943900000007
3,236.09576172880827,2.9979218061332933,5.78655651577885,4.124187264299631,384.7633157244881,0.7776508697863813,0.5155972233384881,1196805476.3922563,26.61458643576564,43.584902679939866,-2793.2196100000006
4,352.04651515700687,1.7782770312527538,7.885765277992592,5.038123631538513,538.0941905619998,0.7052444345224423,0.5534462275676156,1382175986.4515374,28.14624059181522,42.30314185306119,-2795.806160000001
5,213.86029833034144,2.9793672360782084,7.280035033397785,5.328857938753822,740.5185399292209,0.8874447704925226,0.5359940782173956,1918499447.3820412,35.84117371217542,27.27668282479911,-2796.1052900000013
6,453.99438064332264,1.0397640926651193,6.649060141172232,5.266190950057883,516.6880283947825,0.6136110575581086,0.5193025714064137,1144835878.0149531,38.806236526409876,33.247088409808676,-2796.4669200000003
7,270.4786092350405,3.2377562411493646,5.8573510013244245,4.080125297767461,622.6011244461616,0.6823038593029572,0.6694246533007249,1737397985.9944415,37.71184295557874,39.388692138875044,-2796.8492400000014
8,345.9575059778214,3.1440922994374563,7.0392250747115614,6.962727483549804,766.7546950852324,0.5817279152607406,0.6331629966578163,1211856221.2005877,24.999809610364057,44.3916597706138,-2797.0545800000004
9,498.4717374322219,3.3098758462286977,6.5898180666693005,3.8215193600816875,743.2327144178248,0.570280188682581,0.5409804876852686,1796569176.0152788,55.31720373195644,28.561055631620878,-2797.060220000001
