,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,runtime
0,471.7347958176224,1.623735245622408,6.7021902652564265,6.307245827387211,512.8708848319183,0.5002018501106356,0.7529280134151459,2027727390.8450725,60.16555453095418,25.13734788014303,-2811.666330000001
1,280.45195687695133,1.3648674985890505,6.491444310510021,4.724482082144515,587.6287890158578,0.6934385279716476,0.5894932200870144,2112623908.705553,39.38805184459612,38.39361373640864,-2807.822400000001
2,230.9067130890092,2.347809941987429,6.349207892032901,4.863152281530208,534.7836185254696,0.7827695753201128,0.5530067371631945,2048344295.4161325,58.012989078743686,45.970502274357244,-2807.0062300000013
3,341.3069943711055,1.573830117775893,5.92156187102732,5.636136005631655,644.3503788665208,0.7427743727069623,0.6993178316025523,1962535421.0168216,70.05790407949627,47.05384169720883,-2804.430530000002
4,292.1189803826157,2.7077476538910807,4.207283138125501,4.730596523410366,742.2134768483536,0.7050624040282509,0.5760350924159015,1446856239.9477859,71.16904767547007,25.254765771556578,-2798.4134800000015
5,272.35732900112765,2.6640793893833763,4.772729670931833,6.734778819803517,477.49085364749357,0.8571327926781127,0.8112077505381781,1653932222.8048253,51.77610969647135,36.357271600185314,-2797.7558000000013
6,340.0,1.0,6.0,6.0,646.0,0.75,0.7099999785423279,1728580864.0,70.0,41.0,-2797.304940000002
7,486.2394357576476,1.2312871265815353,6.671555755962629,6.093578670722904,597.20764129425,0.566908767886981,0.549952090389277,1355843577.2816215,25.570597125766916,35.34356290352122,-2797.238750000002
8,346.0,2.0,6.0,6.0,665.0,0.7400000095367432,0.6899999976158142,1759238656.0,63.0,38.0,-2797.1330800000014
9,498.4717374322219,3.3098758462286977,6.5898180666693005,3.8215193600816875,743.2327144178248,0.570280188682581,0.5409804876852686,1796569176.0152788,55.31720373195644,28.561055631620878,-2797.060220000001
10,345.9575059778214,3.1440922994374563,7.0392250747115614,6.962727483549804,766.7546950852324,0.5817279152607406,0.6331629966578163,1211856221.2005877,24.999809610364057,44.3916597706138,-2797.0545800000004
11,270.4786092350405,3.2377562411493646,5.8573510013244245,4.080125297767461,622.6011244461616,0.6823038593029572,0.6694246533007249,1737397985.9944415,37.71184295557874,39.388692138875044,-2796.8492400000014
12,352.04651515700687,1.7782770312527538,7.885765277992592,5.038123631538513,538.0941905619998,0.7052444345224423,0.5534462275676156,1382175986.4515374,28.14624059181522,42.30314185306119,-2795.806160000001
13,476.76984893170487,3.637118728228745,7.626871097696492,3.8861553739269823,732.6735791204219,0.6252367055339708,0.600702914465624,1235224305.7529693,27.71818045480692,25.258190940933197,-2718.2898300000006
14,265.99297625372975,3.5663683747048287,7.179488483764702,4.397167676389818,620.2671062595156,0.7223427035574222,0.6777398809728279,1826051960.7028747,41.6369158208802,47.86790957178454,-2716.336960000001
15,432.0,2.0,7.0,6.0,512.0,0.6200000047683716,0.7599999904632568,1740454016.0,60.0,25.0,-2799.9347900000016
