,target,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer
1,2707.298950000001,395.0,4.0,8.0,3.0,608.0,0.63,0.53,1639685584.0,65.0,37.0
2,2799.0558400000014,488.0,1.0,6.0,7.0,622.0,0.73,0.8,1732313122.0,61.0,48.0
3,2707.298950000001,397.0,4.0,8.0,3.0,608.0,0.6299999952316284,0.5299999713897705,1634601472.0,65.0,37.0
4,2708.3707000000013,392.0,4.0,8.0,3.0,609.0,0.6399999856948853,0.5199999809265137,1640800256.0,65.0,36.0
5,2714.115250000001,403.0,4.0,8.0,3.0,610.0,0.6299999952316284,0.550000011920929,1642329344.0,65.0,36.0
6,2715.219710000002,404.0,4.0,8.0,3.0,608.0,0.6499999761581421,0.5600000023841858,1651227136.0,63.0,36.0
7,2801.776040000001,335.0,1.0,5.0,5.0,453.0,0.8,0.77,1830981177.0,59.0,41.0
8,2802.207590000001,311.0,2.0,7.0,3.0,495.0,0.53,0.56,1130571770.0,68.0,21.0
9,2811.666330000001,471.7347958176224,1.623735245622408,6.7021902652564265,6.307245827387211,512.8708848319183,0.5002018501106356,0.7529280134151459,2027727390.8450725,60.16555453095418,25.13734788014303
10,2793.778430000001,489.7139782288416,2.9478891081009833,7.4951911872657995,4.175559894874703,581.1851322619083,0.548257948838485,0.5229155214660808,1434012384.3297646,47.24732459267449,38.622371138827745
11,2716.039830000002,334.3815289435772,3.8516979841490513,7.719385061447528,3.477831345325318,600.5822521261168,0.6515543453123279,0.5747174024639525,1796215784.7254415,56.988617694693914,47.90737571503979
12,2716.8794400000006,392.3968359744181,3.736551609766849,7.704273477996218,4.2197275194366295,696.8930052795126,0.554078192003751,0.5513792777229602,1378935977.0156403,50.401552091759356,44.97333603152788
13,2797.2524500000013,354.69308386782154,3.2700155944591387,7.582099902897486,3.4777160263956737,582.8276145363527,0.6262092243613799,0.5317480554254437,1935127264.6848555,58.036576129080046,40.70253771874566
