spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,runtime
32.56924029202053,0.5888735045698373,0.020850902183824904,343.27369105387004,1.8609491843597312,5.404143020298201,6.312303079782881,708.8581344966224,60.33366028399548,50.105334691706716,5.303374605092008,1273257862.4473531,0.8889120647180269,0.23644065584148846,517.4212581044357,0.5635875613071559,0.40920745368393685,2076782189.348293,1734732523.9164104,62.161846489813044,0.32995220574157547,749.5321249393235,0.2167933012933992,27.692559798956992,3.1226525039498454,153.97743858244175,0.758545480561202,1.6361812451858695,264.57
38.208765911799134,0.40625337302034203,0.8836223639296266,220.35911905686396,1.1532565879219259,4.719361408492451,3.275310298388411,429.57026467787153,117.58082983199196,41.452281563995044,8.789017322996344,1467368141.462574,0.7336702477937661,0.033520897850183154,918.490200339995,0.6006387824931,0.7528754790807941,1637362884.7822967,1967743758.4757462,41.00219425767706,0.8462093237820222,807.3575363529708,0.9988703742392802,43.34667918146991,4.864554364612584,187.57359853973222,0.540451775206806,2.2372679093766847,457.005
59.46915843256918,0.7399763248094217,0.7073207028929336,496.9216192416118,3.842847440716467,7.053287537181464,5.537613965332033,767.5311276519949,40.779525952769205,110.73808609040736,7.307847693969149,1837388438.5174475,0.5376967757867835,0.9195940333232222,1006.6316349688308,0.8535262181764012,0.9132127997919567,1400109750.9950118,1313442150.3926492,25.64901647364986,0.34199346258076524,923.3754575135181,0.043828417313435064,18.92024643371526,2.24929596864005,308.12290837684225,0.6504272475677453,2.912786534666204,156.466
45.99534420858168,0.12928521473267277,0.6043113139501074,374.9592607659764,2.411728802916949,6.402534902968583,3.883852140100296,855.6630485786077,91.2356148286775,78.98151281911035,4.898269395181053,1187180456.6041718,0.5908385669267039,0.4930551924763115,682.5009298548332,0.754592093607376,0.04144032116248776,1245249110.459892,1481339655.3713622,51.83325650007212,0.07241464997600312,541.8309713557576,0.8203164573484366,42.499955218471314,4.154578222008752,342.1998110124829,0.7732662290997783,3.5377149375531594,251.718
52.126302454776784,0.19304618202848442,0.24614713644835434,433.42101382496537,2.5554237503709123,7.56415620724691,6.564599406155618,495.268824632024,68.75239519013371,121.21398701858439,6.059900497695002,1718180036.069301,0.6365677709677243,0.6265864443355009,760.4188525220939,0.6921817269813222,0.22026990703271349,1558300695.893898,2132404548.6291814,39.662090306489254,0.5260423907117607,665.0226314291696,0.6380258564118367,23.67565260217591,1.6078407970902187,279.94313678593886,0.8664636429561468,3.054054118401594,194.107
57.06217362820658,0.9754226177660128,0.4150051074377593,283.14320677868943,3.322635612527925,4.2185130810786315,4.718357879051271,603.9975094573774,103.32138500245199,94.11786131920681,9.347943666485042,2070505635.2395966,0.7939901410715169,0.6668182048387838,844.0247071436476,0.8228133416652506,0.5025119733566306,1846232194.7323215,1137873054.6468406,65.95188663484609,0.7988578727489968,852.0695138742551,0.3913765726282314,35.795701561163,2.9074057156693796,236.45110063680983,0.5827995621537997,1.2359357531774167,231.695
38.2117549788033,0.690794199527594,0.9548188729122172,378.44912248370156,3.8558510277578453,7.213428126163672,5.885000512737836,705.4518344598664,102.92386177699578,125.1145284013015,6.171216788318834,1532258389.9003766,0.5188100333901436,0.8337436315110892,798.879323567699,0.8440248213088265,0.9019704488214794,1208207991.0256093,1441271390.359092,41.05855612243974,0.4358759983081665,896.2967628131624,0.07655765722007646,23.07768154759987,1.3883700341589749,324.8422333330607,0.6114886316547639,2.312337468867935,183.67
61.184395638216955,0.5678349735318203,0.20081181559983874,497.4474266121393,3.202110211591821,7.601742097486031,6.636010311376014,642.8320614579447,58.17983691280902,127.4273923689,4.292822361496026,1825758134.634604,0.7676327634532383,0.4277438311142585,672.5844895883051,0.8702731436359104,0.4950724334816826,1357619067.8631077,1823002038.4864774,47.83946242760364,0.644890956277538,827.0101305621387,0.49317796578495066,28.066432293043153,2.8160564129455747,343.7175643593841,0.6010997287945496,3.1079380509692465,187.97
32.619324809285835,0.9751560974791011,0.0075101571559264,425.9035166023495,3.3891598392549946,7.426009742974042,6.026590231431129,856.0770049302077,69.06862142887653,74.30119846464225,5.627280370428803,1865889260.6187325,0.5061604638051915,0.6939864057894308,952.0128639143384,0.7574594730535673,0.1398149482155574,2056145140.845774,1158850504.9655747,67.28319177028662,0.05373466171575003,767.3547363063534,0.0645547873471427,16.28429892378184,1.1153104447030766,274.2312820741412,0.8366461681222108,3.7673523053442812,207.993
56.64171830008817,0.6608249772576558,0.13180646341408475,281.13711332309396,3.986387040540049,6.3754478480960515,5.444424563185285,737.742631338363,40.36821133753014,118.74080326484585,6.841735729558723,1859727284.3748002,0.6431939179833837,0.9497872243424748,807.3123287541212,0.7240502770059765,0.35462200735252514,1720096619.690568,1489323088.3488636,46.750976943032626,0.2303471683712951,810.1881993350231,0.18590343484556848,34.71160992233325,1.7260782991521189,346.14827950388735,0.7832773211243378,2.1890539838260805,226.256
63.702130445038506,0.3124242523557934,0.17391041267987895,416.99155329913776,3.951587548221295,7.711163086559512,6.91141454030806,782.3445823877137,94.59567171977677,124.19253818065744,7.530878315703871,1944841162.8219903,0.7680340535580412,0.8739742980924055,776.2186502277166,0.8996922632020863,0.9907684539592567,1126083472.3667967,2080632919.1353126,38.5258716417156,0.4641515359225078,522.3232738680158,0.07925805654607865,21.2204405430529,1.611935415042069,241.85841112905382,0.6339886792918881,1.6325347458159647,155.036
