,target,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer
24,2715.306410000001,478.16947851612724,3.551421127627111,7.336351501750562,3.1542896319233105,633.7696114994791,0.536873937124329,0.7225861184382641,1784701191.9607377,40.378436394940984,39.981266253480925
25,2715.4539900000013,428.4242118865502,3.6283819268072897,7.562208740804978,3.737744771594548,612.3769540247462,0.575814880398707,0.7034017767370612,1825378800.4756382,40.67017061504147,39.09578527076608
26,2713.8950900000013,441.91243989063713,3.8165885215208473,7.105640735868181,3.4085411354862645,628.4030684215015,0.5755421401221599,0.7237154961348451,1776321313.1634796,38.04096437156858,36.84152522155807
27,2713.8950900000013,457.9937445371554,3.8291746037205687,7.162551521362281,3.304495712113741,628.6322934519154,0.5667306544910117,0.7266669720690685,1770112491.095195,36.34765158733378,38.30578320670412
28,2716.2757800000018,434.5654830516676,3.7311135940904583,7.480364418655273,3.5219195252265636,615.5705190368905,0.5757562290265781,0.7056854471220433,1796681192.216276,37.82438796466355,38.315271258216285
29,2714.4889500000013,456.10142838949304,3.636091522826384,7.281741079380442,3.588408991086659,591.5711840195056,0.5822319640971554,0.7208946549459186,1715318633.6806192,36.71616565129291,37.09566068640542
30,2712.9847200000013,454.73525261376903,3.808599545118052,7.208412332526874,3.321686106203445,617.6263045897765,0.5509855113329917,0.712461221840469,1708717006.568014,38.44257361424291,37.370222318078255
31,2714.4375000000014,445.03216627449376,3.709723515015758,7.254770201407965,3.398776086087766,609.8304728244162,0.5562698345759489,0.7055774123139184,1699621597.7084868,37.604335954637314,37.42593637966789
32,2713.547570000001,445.4807305997936,3.8151667980264246,7.227022956629961,3.389429907217746,619.4009527120301,0.5492448169309826,0.7175746976460742,1746112070.9876409,39.16341138625289,36.85267527512123
33,2713.2006800000013,451.3422015882924,3.826137947177572,7.211633327379011,3.3074011639131786,617.8823727323254,0.5556454569661958,0.715106885745977,1741002899.1009586,38.26885035012959,36.623227688407475
34,2712.9847200000013,451.12404498843154,3.8496574459971136,7.154420903693143,3.317210018500058,612.3943968237846,0.5496998726670527,0.7131888043438892,1713101987.4471228,37.38287299645149,38.12485956233136
35,2712.7497600000006,454.80329610227807,3.742812908854811,7.231203678347108,3.3824537373477717,617.5171910695525,0.5607737598274366,0.7100503674968224,1681102256.062285,37.65842107673824,37.251890684282536
36,2714.927660000001,460.3338751006898,3.777344425020483,7.300625266492691,3.336602943683382,617.6694264488798,0.5676449797064005,0.7062976171961981,1655852589.754098,37.99469761758968,36.65319999683713
37,2712.9847200000013,460.4995105023629,3.768644285478477,7.231745264949848,3.3484166327954523,616.5276605976494,0.5572788079195128,0.7107582093420214,1687259010.1441264,38.25489924792037,37.27527659284837
38,2714.4375000000014,459.27565325331557,3.6949630897765284,7.235975122465332,3.3592172132458553,619.092460147095,0.5550972213871818,0.7053995549862011,1691213369.714553,37.54229491828978,37.854424403888814
