,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,runtime
0,33.0,1.0,1.0,448.0,4.0,8.0,4.0,584.0,107.0,112.0,5.0,1876663808.0,0.8399999737739563,0.0,223.0,0.550000011920929,0.0,1801766528.0,1530456448.0,69.0,0.0,669.0,1.0,23.0,3.0,195.0,4.0,162.804
1,32.0,1.0,1.0,436.0,4.0,8.0,4.0,577.0,107.0,113.0,5.0,1895176704.0,0.8899999856948853,0.0,232.0,0.5299999713897705,0.0,1744634752.0,1528891392.0,70.0,0.0,678.0,1.0,23.0,3.0,193.0,4.0,163.342
2,56.980257244851515,0.8033834087564106,0.6614902157306863,405.8747077639815,3.966718909425805,7.940591409355992,4.523059439929728,849.9706305393946,98.4677997196543,77.06256258910264,5.503293881592113,1735613635.8826032,0.8224812453748167,0.5289379976225125,115.47383105811264,0.5922576693938431,0.798184359130312,1893749835.49584,1656821784.0645926,63.84705125037873,0.3411106970997746,511.01949743349587,0.6461160779887065,19.369976696597654,3.793375212470476,210.40562206279554,3.3399567379547674,164.05
3,32.0,1.0,1.0,439.0,4.0,8.0,4.0,578.0,107.0,115.0,5.0,1854526664.0,0.89,0.0,242.0,0.53,0.0,1753022710.0,1502411801.0,70.0,0.0,678.0,1.0,22.0,3.0,194.0,4.0,165.666
4,45.5570674879536,0.6995222117507027,0.7241557714073902,461.3859059930155,2.600445867963067,7.961234431776733,5.350336602133374,756.3490354847936,113.30562596269314,89.91479680944182,5.88901166342568,2027957246.7748785,0.7035304459823646,0.3961706202937373,142.67736455579973,0.6523494086148022,0.9141042721737792,1862047212.8484643,1442371286.7338047,68.41154823650236,0.778713223026741,837.6850578522669,0.20436658068089875,19.357288430913158,1.9418566331652345,273.25884354397147,2.604959940719593,181.266
5,40.60190869091119,0.40688218073324467,0.6514470018484111,454.7334415272212,3.0672750012559247,6.877851384898181,3.9698259418680144,865.4231126318571,126.18041301911757,106.1996385276174,5.62770262494404,1994281558.4657369,0.7452863332895862,0.4781804693397561,48.14532095535424,0.5015357593074035,0.29757306867343347,1526318844.0582504,1655911731.8216739,50.202969271605255,0.24344009063723082,695.822829564042,0.56586436766416,20.172835835008257,3.871816174595232,248.67487749978628,3.6780354495520884,182.936
6,36.52550872264118,0.3081722757358365,0.4772214012997996,409.8993759888824,2.6995894313065207,7.794800648846268,5.632311570185947,808.109126653816,121.25883972889835,113.26438608605281,5.983264920553766,2072632068.6913013,0.8705969196829723,0.0960159694517797,222.53895689845297,0.6782018185211838,0.5286160744354311,1977669250.2670684,1462340101.6721826,65.1590614402223,0.350301933571873,630.1084166754769,0.6438962294908722,27.427407179681325,3.520750793847071,206.6088125075451,3.2478542586670924,184.517
7,48.0,0.0,1.0,302.0,3.0,6.0,3.0,432.0,93.0,65.0,7.0,1858325035.0,0.56,0.0,32.0,0.52,0.0,1354766296.0,1658549429.0,48.0,0.0,645.0,0.0,28.0,4.0,307.0,2.0,194.423
8,56.0,1.0,0.0,433.0,2.0,8.0,6.0,523.0,92.0,112.0,8.0,1212651279.0,0.83,0.0,207.0,0.57,0.0,1250041897.0,1618915018.0,55.0,0.0,962.0,0.0,20.0,5.0,155.0,3.0,220.648
9,61.51015500162643,0.0836866978974583,0.5094970624248876,425.68726102899507,2.739926890727286,6.5567529651911975,5.268514601333987,734.5260466349946,89.0445992706257,107.53801865048494,6.608853313259127,1598070886.617947,0.8621331669649351,0.905609417834661,34.62097992496717,0.7056794216259026,0.7767966158318956,1917439663.1238556,1995209103.2374797,54.08857606431624,0.8621513133840212,501.41560870602893,0.3185924201524428,32.29811106822545,4.877436776937435,314.61903455406934,3.453428393867494,222.405
