,target,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer
1,2811.3242900000005,341.7239017247562,2.305421233865518,7.461157684084975,3.782821199496108,533.9853623489444,0.7156325245986224,0.6221937504113884,2021507579.8055918,60.55955124330603,16.764567760879903
2,2796.8105100000016,408.8114918295446,1.4544736668984388,6.302395804683098,5.97653115277917,788.8521962317275,0.8815209018079138,0.6342136915902856,1582304796.2665641,28.602644729852226,43.93398918889752
3,2798.020560000001,242.75796725869574,3.301907520823312,4.5208937564024065,4.667057519474371,592.7440832160322,0.5441277106441036,0.8210195110626737,1179101106.211108,53.824191768838105,30.642132180179004
4,2796.6832700000004,398.0,2.0,6.0,6.0,792.0,0.8700000047683716,0.6499999761581421,1517865728.0,33.0,41.0
5,2795.487130000001,388.0,2.0,6.0,6.0,766.0,0.8299999833106995,0.6499999761581421,1594872960.0,36.0,40.0
6,2797.0046400000015,347.0,2.0,6.0,6.0,696.0,0.7799999713897705,0.6700000166893005,1669869568.0,36.0,36.0
7,2803.0139200000012,426.9330779605632,2.2507497697248984,6.23135065911525,6.601123269507886,723.9557186403349,0.6380927304203474,0.6344465716786538,1965975068.3102717,40.34825596482503,46.97338069227246
8,2796.3008500000014,289.0710844677849,1.6772987733375428,5.299047722390693,5.894390502419309,667.527004382985,0.8794291121115483,0.6550404683608477,1562278013.0390134,53.12906790675718,38.77410795858467
9,2796.992370000001,285.05783272232213,1.3381881639553321,6.351278568796593,6.009425466049207,814.4494918283942,0.7913174070961053,0.6556290336257681,1491340327.697922,55.52164530305805,40.677069170651734
10,2795.457750000001,392.8307648220414,1.2741615401629134,4.398083228113309,5.101361375930155,755.6201644726148,0.725287846247899,0.6504076235283713,1605445061.2661104,48.26942242188358,38.928222680019104
11,2797.1910300000013,382.4218014608814,1.3424588152129404,4.1155465073237485,4.794082311684332,684.8319684812778,0.8683642363142867,0.6552557464929386,1525080198.9741387,47.75287047134628,28.07218239569087
12,2798.014930000001,311.7895170184793,1.2198455900138572,4.818896819149826,4.728801169447881,620.8235287297105,0.7929217509065003,0.6040519129673121,1496019666.4137497,45.596138896362646,45.889583496560476
13,2804.445830000001,370.27105395196423,1.3193916364048985,5.038526131081492,6.728123888423827,824.0274002292102,0.8539688438749946,0.6911797449779146,1950199935.4360688,45.01269358298227,35.913491035969955
14,2797.8580300000012,434.5500157869395,2.3567049860481255,6.435725443572602,4.299444456201564,630.8478646701952,0.7560201604150854,0.6677105073357296,1414587811.6840858,45.75852235633518,34.76917603563955
15,2796.668750000001,324.63519003731597,2.430020487075332,5.560220676006626,3.951275699392068,686.7855790992705,0.751210577999561,0.6961475734034711,1350476585.1826878,48.24688200332052,40.749225837233496
16,2797.9293500000013,378.454896245118,2.3447438412919257,6.521549608416269,5.180423529430287,642.5387110878345,0.715410117137149,0.6373155437247198,1277972867.6610832,46.579841599349734,34.156192764336694
17,2797.87003,334.6013920528079,1.7974461493525267,4.2684026552024195,5.022721490673071,789.4961448154131,0.6494728737095659,0.6713267608536942,1173394075.676042,51.383017910816264,31.90911578619471
18,2797.7356900000013,336.6173958940799,2.4114742354813363,6.053678589395199,4.970418147475876,637.9716919749269,0.8004113904139558,0.678322753698319,1377914578.3117268,37.99165174196584,35.76920171384172
19,2797.2102700000014,369.2800437832056,1.6183770843033591,5.959666252440595,5.100686093661446,722.1182164941199,0.7827387841619942,0.6929777596890847,1403330901.5837727,41.34027395404548,36.38234959109998
20,2793.866350000001,342.9261038679648,2.136088300218987,5.3634653872927105,4.4645808475936555,793.2876690308137,0.7308340769574313,0.5265256193455394,1625805432.2557564,40.75863069167589,36.37540487803514
21,2795.018360000002,432.2427926730105,2.1557996425878936,4.8825411048098,3.5271590636395533,762.7679346943654,0.6863055850586134,0.5402933581731728,1704325440.4110613,42.70446592671642,29.84677155275941
22,2794.246370000001,417.5060581776412,3.0884250661582455,4.54999224336679,4.122370878578656,873.4346327099952,0.7407678177558448,0.5378724122628932,1456162635.2182522,47.48624074289464,34.988781169466215
23,2794.5087700000017,474.04812579613184,1.9229601024290277,5.029196848144737,4.230328370835181,799.5327269685677,0.7324231033577335,0.5006703308224856,1592033624.7625804,37.75671688489371,29.78455160326381
24,2796.4561700000013,397.7648428876613,1.9000886570406783,4.830739336547593,4.0655025779140725,875.5377750234811,0.6960566955946532,0.5562325675595685,1432051816.0602353,48.580733903817716,40.42152344491272
25,2713.585290000001,421.6736701242741,3.633448084994919,5.252559882386935,3.595641700464289,728.089495866895,0.7246118161971746,0.5727783733545104,1534735643.3396907,32.22655335750497,27.059895014281256
26,2714.282310000001,433.696015218096,3.8698616453556265,5.713982079287149,3.5930595479372154,635.4754424926776,0.6645825984819782,0.5394608731913314,1292235237.6288483,24.069847732376008,21.582093032997427
27,2715.5994400000013,399.2734887233888,3.804668304302582,5.2844969153969945,3.4327942317013087,503.08139678888114,0.5376344651976831,0.5866026116696479,1696307592.538457,25.085268123550332,21.71167474382539
28,2716.2955700000016,474.5864632030502,3.9307412302291334,5.046968486267742,3.0769121086408977,673.4510323670474,0.6295332013619442,0.7153218815642945,1819444865.8121142,25.720470856619748,22.317141738200764
29,2716.5156700000016,465.79340253051976,3.85663801966942,5.206224036165092,3.2357822723166025,755.0571060857402,0.5282303307543315,0.593534537418232,1766386834.5541835,28.958682135171756,18.797386901089855
30,2714.8006600000003,394.1535080873241,3.9673551191849556,4.971909631380813,3.2596467434444523,521.3299955958967,0.7584427207383773,0.6447412880733615,1960825555.0038314,24.205329555583226,23.081549450633148
31,2714.8301300000016,390.01544731187835,3.8868243734369394,5.37270258648763,3.0404132305145204,645.6743401976757,0.507281377337705,0.7341117902636854,1723445797.3930058,24.35768173613217,17.35197759418449
32,2713.743750000001,369.17248791669414,3.990221070369213,5.881436147094775,3.545165143195136,512.229720163539,0.6406911106718,0.7261993657668071,1772594180.0960255,27.65850959988608,23.851825550436978
33,2715.797570000001,392.31671049952763,3.8962163952174644,6.512550323617829,3.801323356587143,517.0750119669694,0.6343580478842321,0.6660975142125577,1901278562.8620753,28.861537596513497,21.007373800763872
34,2718.879730000002,348.36050482081146,3.970912293710246,6.610534319127055,3.069900413737512,653.2260294092594,0.56702079459898,0.576957915415247,1341196578.4061682,29.609605293296177,20.706314853326365
35,2719.012410000001,391.3646658315156,3.675285883510135,6.520320766879003,3.3792881074177026,663.1924303875971,0.6161883932396799,0.6607642820134596,1360318132.719964,26.28954666243346,16.6971891086468
36,2715.8504800000005,376.4151725513945,3.990333747280275,7.305232881679623,3.2750201064097313,656.6614153999175,0.6657187792909847,0.7795014040984125,1672897777.5514646,28.694130586737916,22.043993008505492
