spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.executor.memory,spark.executor.cores,spark.executor.memoryOverhead,spark.executor.instances,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,runtime
0.0,0.0,14.0,7.0,1171.0,10.0,45.0,0.0,0.0,384.0,92.0,32.0,10.0,1539172218.0,0.82,0.55,0.0,1297834591.0,1484845721.0,27.0,0.0,775.0,1.0,30.0,3.0,460.0,10.0,265.264
1.0,631.0,12.0,6.0,1169.0,12.0,24.0,1.0,0.0,382.0,109.0,54.0,1.0,2027270727.0,0.57,0.51,1.0,1532180315.0,1606604019.0,25.0,0.0,506.0,1.0,45.0,2.0,378.0,7.0,269.228
0.0,0.0,13.0,6.0,913.0,11.0,9.0,1.0,0.0,223.0,61.0,117.0,9.0,2131843713.0,0.86,0.85,1.0,1388022790.0,1382197750.0,60.0,0.0,614.0,1.0,46.0,1.0,277.0,7.0,253.569
0.0,0.0,10.0,5.0,624.0,13.0,36.0,0.0,0.0,247.0,99.0,89.0,4.0,1365159091.0,0.63,0.58,0.0,1255526335.0,1138905503.0,54.0,0.0,930.0,1.0,47.0,5.0,349.0,2.0,269.319
0.0,0.0,10.0,5.0,1000.0,13.0,20.0,1.0,1.0,446.0,100.0,85.0,9.0,2117276718.0,0.67,0.86,1.0,1343591236.0,1603975882.0,31.0,0.0,548.0,1.0,25.0,5.0,390.0,7.0,428.264
0.0,0.0,12.0,6.0,1270.0,11.0,31.0,1.0,1.0,338.0,104.0,46.0,9.0,1113910577.0,0.64,0.76,1.0,1724750785.0,1847292595.0,50.0,1.0,590.0,1.0,26.0,1.0,432.0,6.0,269.268
1.0,694.0,11.0,5.0,798.0,13.0,30.0,0.0,0.0,312.0,93.0,102.0,2.0,2029210475.0,0.72,0.71,0.0,1119641264.0,1651066371.0,67.0,0.0,528.0,0.0,27.0,3.0,119.0,9.0,574.03
0.0,0.0,13.0,6.0,1041.0,10.0,29.0,1.0,0.0,475.0,74.0,96.0,6.0,1747515987.0,0.75,0.8,0.0,1910862246.0,1189932934.0,46.0,0.0,542.0,0.0,46.0,3.0,110.0,8.0,266.058
0.0,0.0,8.0,4.0,579.0,11.0,56.0,0.0,1.0,309.0,114.0,61.0,7.0,1553296370.0,0.56,0.55,1.0,1705733194.0,1504670751.0,63.0,1.0,927.0,1.0,31.0,5.0,494.0,6.0,412.96
0.0,0.0,13.0,6.0,1168.0,8.0,49.0,1.0,1.0,285.0,125.0,119.0,3.0,1907941121.0,0.62,0.86,0.0,1233522373.0,1534698338.0,42.0,1.0,756.0,0.0,45.0,4.0,211.0,5.0,268.922
0.0,0.0,9.0,4.0,952.0,14.0,64.0,1.0,0.0,261.0,108.0,128.0,3.0,1517623967.0,0.51,0.75,0.0,1347857739.0,2141335045.0,37.0,1.0,957.0,1.0,32.0,3.0,107.0,8.0,265.021
1.0,875.0,13.0,6.0,1126.0,14.0,26.0,0.0,1.0,349.0,72.0,68.0,8.0,1753030954.0,0.68,0.63,0.0,1613601853.0,1220254281.0,42.0,1.0,763.0,1.0,38.0,1.0,396.0,10.0,269.688
0.0,0.0,14.0,7.0,1006.0,12.0,58.0,0.0,0.0,448.0,80.0,120.0,1.0,1904707286.0,0.6,0.72,0.0,1824480134.0,2020669958.0,30.0,1.0,762.0,1.0,35.0,3.0,228.0,6.0,265.035
1.0,790.0,9.0,4.0,703.0,10.0,51.0,1.0,1.0,418.0,94.0,60.0,7.0,1719727814.0,0.67,0.59,0.0,1709463412.0,1762477218.0,52.0,1.0,765.0,0.0,41.0,4.0,125.0,3.0,839.28
0.0,0.0,10.0,5.0,916.0,9.0,63.0,1.0,0.0,415.0,113.0,88.0,10.0,1448462714.0,0.61,0.73,0.0,1667116141.0,2013477008.0,30.0,0.0,760.0,0.0,31.0,2.0,207.0,3.0,624.976
0.0,0.0,10.0,5.0,1153.0,11.0,20.0,0.0,1.0,476.0,44.0,70.0,6.0,1624954203.0,0.7,0.77,0.0,2068972813.0,1831623430.0,54.0,1.0,543.0,1.0,39.0,1.0,195.0,2.0,439.689
0.0,0.0,9.0,4.0,926.0,11.0,39.0,1.0,1.0,308.0,102.0,38.0,8.0,1923043441.0,0.6,0.61,0.0,1883923138.0,1723999527.0,68.0,1.0,714.0,0.0,25.0,2.0,235.0,3.0,1258.946
0.0,0.0,12.0,6.0,1001.0,9.0,35.0,1.0,0.0,418.0,120.0,101.0,9.0,1199964320.0,0.61,0.86,0.0,1591060493.0,1587793149.0,40.0,0.0,997.0,0.0,21.0,1.0,407.0,5.0,271.766
1.0,913.0,12.0,6.0,981.0,11.0,51.0,1.0,0.0,353.0,124.0,47.0,5.0,2044294121.0,0.8,0.52,0.0,1392501739.0,1672951891.0,31.0,0.0,709.0,1.0,41.0,3.0,273.0,7.0,275.412
1.0,741.0,12.0,6.0,1300.0,9.0,14.0,1.0,0.0,494.0,100.0,32.0,2.0,1509039546.0,0.52,0.69,1.0,1227793959.0,1160905181.0,24.0,1.0,963.0,1.0,37.0,3.0,127.0,2.0,286.997
0.0,0.0,9.0,4.0,836.0,12.0,26.0,0.0,1.0,471.0,66.0,51.0,4.0,2126142888.0,0.63,0.86,0.0,1174700520.0,2001715826.0,28.0,1.0,907.0,0.0,18.0,5.0,326.0,4.0,850.896
1.0,734.0,13.0,6.0,1439.0,10.0,11.0,1.0,0.0,280.0,104.0,78.0,9.0,1510463521.0,0.51,0.87,1.0,1844291014.0,2008958161.0,38.0,1.0,529.0,0.0,19.0,1.0,280.0,8.0,263.956
1.0,779.0,10.0,5.0,927.0,9.0,47.0,1.0,0.0,345.0,108.0,78.0,9.0,1380457326.0,0.86,0.68,0.0,1674570133.0,1936973100.0,67.0,0.0,994.0,1.0,43.0,1.0,451.0,6.0,645.235
0.0,0.0,11.0,5.0,810.0,12.0,32.0,0.0,1.0,437.0,88.0,80.0,7.0,1353372834.0,0.61,0.65,0.0,1788633298.0,1105980613.0,28.0,1.0,548.0,1.0,40.0,4.0,377.0,1.0,262.05
1.0,743.0,11.0,5.0,1051.0,8.0,3.0,0.0,0.0,273.0,56.0,59.0,6.0,1162013555.0,0.5,0.7,1.0,1788088933.0,1341098836.0,40.0,1.0,594.0,1.0,35.0,1.0,320.0,7.0,255.402
0.0,0.0,13.0,6.0,855.0,8.0,51.0,0.0,0.0,425.0,99.0,92.0,7.0,2015320308.0,0.57,0.82,0.0,1127062756.0,1914385207.0,66.0,1.0,691.0,1.0,27.0,2.0,362.0,5.0,255.318
