,target,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold
1,209.646,39.0,1.0,1.0,308.0,3.0,6.0,6.0,497.0,95.0,126.0,4.0,1334243554.0,0.79,1.0,934.0,0.61,0.0,1085153271.0,1768916002.0,53.0,0.0,744.0,0.0,46.0,4.0,244.0,4.0
2,300.603,58.0,1.0,1.0,358.0,1.0,8.0,3.0,384.0,80.0,84.0,6.0,1660511439.0,0.54,1.0,1008.0,0.6,0.0,1269014963.0,1902051975.0,46.0,0.0,512.0,0.0,33.0,5.0,220.0,2.0
3,210.803,48.0,0.0,0.0,360.0,2.0,8.0,4.0,445.0,93.0,118.0,5.0,1439489439.0,0.71,1.0,535.0,0.87,1.0,1364761151.0,1141528201.0,69.0,0.0,594.0,0.0,27.0,4.0,161.0,3.0
4,207.942,57.0,1.0,0.0,342.0,2.0,8.0,5.0,396.0,75.0,64.0,5.0,1620198784.0,0.63,0.0,0.0,0.6,0.0,1827248640.0,1675501952.0,54.0,1.0,767.0,0.0,20.0,4.0,212.0,2.0
5,220.532,58.0,1.0,0.0,346.0,2.0,8.0,5.0,384.0,74.0,61.0,5.0,1638957056.0,0.63,0.0,0.0,0.62,0.0,1814493696.0,1691712000.0,56.0,1.0,751.0,0.0,21.0,4.0,214.0,2.0
6,216.546,56.0,1.0,0.0,339.0,2.0,8.0,5.0,431.0,74.0,67.0,6.0,1611314176.0,0.64,0.0,0.0,0.63,0.0,1739004160.0,1668868992.0,54.0,1.0,759.0,0.0,21.0,4.0,219.0,2.0
7,182.644,53.319378844037786,0.4076928616011777,0.40872162742522244,428.5731435615442,2.6168142799516043,7.441458726774114,5.989917180549119,776.8217305977164,39.179933665809,110.59017331880966,5.960609936242033,1820950993.7819133,0.5819487127885881,0.317771678406504,790.1742286421016,0.6437878498964057,0.17819513586510882,1656231736.749563,1205971683.5372324,28.47079050600625,0.7425075043188091,595.686388771102,0.8949256002829524,47.341508346482385,3.024977378829365,251.39466693013043,1.3905136894752719
8,238.924,61.515613792834266,0.3039026115374115,0.13624287559621026,381.41735578656693,3.0717748837076826,7.171887025408797,5.097254797908548,837.4455939082903,70.93016480413263,114.9323745883601,5.623898949714029,1875612689.0678499,0.5344316390792307,0.26422115487147524,909.4523238545023,0.7721704971664577,0.3848076119164044,1384070643.117711,1356311946.0103416,41.812701712902566,0.35857505390082356,669.2264670079796,0.5150653365311734,42.59963418293377,1.6649495082473196,282.1851661431467,1.2162839479986547
9,216.647,57.61396380485064,0.29082938369644473,0.12241751225140513,367.2538574023235,1.9329005982803362,7.734304282509626,5.272835567642939,704.1802988144574,58.93944876920084,125.15901685848868,4.423048953750633,1456625618.8056734,0.7215693767928355,0.3223018545160885,713.7131689830981,0.6155046241361075,0.24407608184821702,1375633975.9049194,1233523155.24056,33.918990732723984,0.7522399814459051,673.9904990354001,0.8278460046771255,47.80160007325969,2.23466078459008,184.69895274600518,1.83960652146077
10,186.645,58.890026146379526,0.11989393055807196,0.42086247052525855,403.0028018090622,2.640692860377554,7.697418904662343,6.418947923060111,856.688668709839,44.06508715231504,127.31857352230625,4.494648609012358,1831143037.4732404,0.6727491969601058,0.459500868412861,940.2564953894531,0.5793067575977697,0.22924984179979505,1509467486.0387988,1517476410.6979687,33.613277048467054,0.49426560566238475,596.336050619857,0.6912740284880666,44.72435237903652,3.991711508409791,304.48956871978737,2.300885510313967
