,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,runtime
0,265.99297625372975,3.5663683747048287,7.179488483764702,4.397167676389818,620.2671062595156,0.7223427035574222,0.6777398809728279,1826051960.7028747,41.6369158208802,47.86790957178454,-2716.336960000001
1,265.99297625372975,3.5663683747048287,7.179488483764702,4.397167676389818,620.2671062595156,0.7223427035574222,0.6777398809728279,1826051960.7028747,41.6369158208802,47.86790957178454,-2716.336960000001
2,358.22526475615746,3.79244188665277,7.102234558972582,5.120380711108275,406.4607743311983,0.5936471905777752,0.7398887322142556,1779509244.3766518,60.748969067919035,19.679644835196846,-2717.4458
3,358.22526475615746,3.79244188665277,7.102234558972582,5.120380711108275,406.4607743311983,0.5936471905777752,0.7398887322142556,1779509244.3766518,60.748969067919035,19.679644835196846,-2717.4458
4,352.04651515700687,1.7782770312527538,7.885765277992592,5.038123631538513,538.0941905619998,0.7052444345224423,0.5534462275676156,1382175986.4515374,28.14624059181522,42.30314185306119,-2795.806160000001
5,352.04651515700687,1.7782770312527538,7.885765277992592,5.038123631538513,538.0941905619998,0.7052444345224423,0.5534462275676156,1382175986.4515374,28.14624059181522,42.30314185306119,-2795.806160000001
6,270.4786092350405,3.2377562411493646,5.8573510013244245,4.080125297767461,622.6011244461616,0.6823038593029572,0.6694246533007249,1737397985.9944415,37.71184295557874,39.388692138875044,-2796.8492400000014
7,270.4786092350405,3.2377562411493646,5.8573510013244245,4.080125297767461,622.6011244461616,0.6823038593029572,0.6694246533007249,1737397985.9944415,37.71184295557874,39.388692138875044,-2796.8492400000014
8,345.9575059778214,3.1440922994374563,7.0392250747115614,6.962727483549804,766.7546950852324,0.5817279152607406,0.6331629966578163,1211856221.2005877,24.999809610364057,44.3916597706138,-2797.0545800000004
9,345.9575059778214,3.1440922994374563,7.0392250747115614,6.962727483549804,766.7546950852324,0.5817279152607406,0.6331629966578163,1211856221.2005877,24.999809610364057,44.3916597706138,-2797.0545800000004
