,target,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold
33,266.463,58.16694602,0.044061284,0.023906287,254.8187503,5.340480244,13.55126044,12.92196695,751.8660789,97.10309557,102.4453512,7.129058235,2114133795,0.62995541,0.979954609,771.9703505,0.866690235,0.944437182,1665677630,1988011880,51.9278254,0.897077281,910.8196717,0.839645934,30.86407314,1.041677552,153.2540745,8.420551154
34,251.637,43.49942819,0.409959229,0.16247018,274.4337256,6.186516727,9.642710854,13.90929105,868.7347968,102.3106609,87.82072397,6.504953118,1849973153,0.546397222,0.832976157,324.3087053,0.664577684,0.915584968,1934147729,1704826727,50.40100978,0.450586172,642.2738312,0.942175141,41.58580691,2.039584824,477.3335046,4.616687943
35,246.548,57.73585751,0.560921966,0.01129448,321.2892415,4.874582989,11.41395716,12.30329132,1413.009642,114.9862105,120.9764391,7.62758437,1910652335,0.543100452,0.413276512,141.2765671,0.783229354,0.895481813,1975745080,1577769711,47.08905022,0.375982889,559.7149583,0.981419298,16.94084136,2.86674722,201.1662759,3.44589489
36,274.111,40.74687268,0.309002887,0.090606217,286.1160305,4.397252252,13.37876453,13.46570083,1317.195065,89.57072642,114.2363602,2.925639682,1773344858,0.581919815,0.861535837,438.5456279,0.78065911,0.881960622,1685865958,1816388005,38.52076394,0.71049071,589.1809047,0.736492083,38.9989749,3.914788385,317.585271,6.779858718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,s,,min,,,,,,,,,,,,,,,,,,,,,,,
,1-7优化耗时,,2122.846,,35.38076667,,,,,,,,,,,,,,,,,,,,,,,
,1-9优化耗时,,2657.025,,44.28375,,,,,,,,,,,,,,,,,,,,,,,
,1-12优化耗时,,3736.571,,62.27618333,,,,,,,,,,,,,,,,,,,,,,,
