,target,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold
1,209.646,39.0,1.0,1.0,308.0,3.0,6.0,6.0,497.0,95.0,126.0,4.0,1334243554.0,0.79,1.0,934.0,0.61,0.0,1085153271.0,1768916002.0,53.0,0.0,744.0,0.0,46.0,4.0,244.0,4.0
2,300.603,58.0,1.0,1.0,358.0,1.0,8.0,3.0,384.0,80.0,84.0,6.0,1660511439.0,0.54,1.0,1008.0,0.6,0.0,1269014963.0,1902051975.0,46.0,0.0,512.0,0.0,33.0,5.0,220.0,2.0
3,210.803,48.0,0.0,0.0,360.0,2.0,8.0,4.0,445.0,93.0,118.0,5.0,1439489439.0,0.71,1.0,535.0,0.87,1.0,1364761151.0,1141528201.0,69.0,0.0,594.0,0.0,27.0,4.0,161.0,3.0
4,207.942,57.0,1.0,0.0,342.0,2.0,8.0,5.0,396.0,75.0,64.0,5.0,1620198784.0,0.63,0.0,0.0,0.6,0.0,1827248640.0,1675501952.0,54.0,1.0,767.0,0.0,20.0,4.0,212.0,2.0
5,220.532,58.0,1.0,0.0,346.0,2.0,8.0,5.0,384.0,74.0,61.0,5.0,1638957056.0,0.63,0.0,0.0,0.62,0.0,1814493696.0,1691712000.0,56.0,1.0,751.0,0.0,21.0,4.0,214.0,2.0
6,216.546,56.0,1.0,0.0,339.0,2.0,8.0,5.0,431.0,74.0,67.0,6.0,1611314176.0,0.64,0.0,0.0,0.63,0.0,1739004160.0,1668868992.0,54.0,1.0,759.0,0.0,21.0,4.0,219.0,2.0
7,221.699,47.90198917212762,0.4120175681510009,0.5044522033384065,246.6054716467916,3.2416701268488386,7.485993208548971,5.354660055208697,564.8818224729134,77.48424391479075,63.43958083435538,5.797669286863644,1827599958.709776,0.7746828591064414,0.29150213273792036,512.5557451614465,0.7513870079612415,0.17850961825661826,1765914957.5126097,1571611399.3979273,28.4206774352334,0.8207195531074791,887.57443340785,0.19041398209948457,20.305580523407407,3.222310795803335,311.9076462158708,2.6793060530911137
8,180.381,44.469260220436055,0.37345153160009925,0.3560666765875721,386.53281949865243,3.2066864944920965,7.853275939119429,3.718738607870655,453.6437227743417,74.79330616831052,53.7545723800864,7.271519667203199,1494829466.1255975,0.7448043203905976,0.10368937789573573,688.3522621030442,0.5168934354452179,0.1017244137670984,2005462381.4217825,1512681593.619451,49.4011054253651,0.812519877825214,895.8855450642845,0.40856015174194826,24.989296625576543,2.677648581776265,208.64979330779735,2.3587094455419093
9,216.022,36.98383102322012,0.8789956935640064,0.08997302996916123,435.8670336061093,2.571786897862318,6.283924828281583,4.243546898751899,516.8519445343255,56.71367658624726,51.154276623163625,9.349629498992678,1393250227.389265,0.6913248246398533,0.4989688746001836,664.4196761924827,0.5637026185672338,0.4041349603106925,1640135441.5182734,1449800886.6782627,65.29168656865508,0.6279023393469856,783.73928148033,0.9798937547170526,36.300176135701165,1.4691283725683415,187.93967074463887,2.3077026640458334
10,275.193,45.59037142514845,0.3311268640820155,0.44766925041325045,397.50092487519174,3.2305854838050387,4.839008633272542,4.972046854810576,642.4888314510433,62.09760383923829,43.68854262173794,9.52018643625993,1505801993.8540428,0.6752907955797758,0.03578680672852241,770.28828344676,0.6367768301028196,0.31062836468305466,1697222281.2896738,1357861675.199195,25.795438965560177,0.6921824650316917,816.7148634407887,0.5578187845574716,23.91360497777364,1.9763157088739916,294.0556183918941,1.9815280188713302
