,target,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold
1,1231.496,27.85536429155959,0.7203244934421581,0.00011437481734488664,290.69977178955196,4.4402676724513395,8.554031568612787,9.117561268266025,857.7637567760185,70.08967752614431,83.72640646432227,4.772750629629654,1809490227.7801933,0.581780899892607,0.8781174363909454,28.04489543467639,0.768187004071361,0.41730480236712697,1673630458.4455886,1224481150.5130224,33.508871476074184,0.8007445686755367,984.1307878596988,0.31342417815924284,38.15432370141805,4.505556609184153,457.8426654015389,0.5340176845479112,1.3514930490959411
2,332.617,12.529486013003272,0.8781425034294131,0.0983468338330501,326.3322875015157,6.873668590451506,11.198991709838102,12.15126268370284,816.5719301093122,97.90408905743203,112.1240645021478,1.1645944960977261,1879202699.955295,0.8955444355625979,0.7481656543798394,287.1746478739509,0.8157117313805955,0.10322600657764203,1554663834.7539082,2049338815.7693782,38.09347912193662,0.28777533858634874,565.0142860591388,0.019366957870297075,37.72273705407651,1.8465124640002362,206.2186637488905,0.6966292637121353,1.4802629060537233
3,286.657,37.59529154050481,0.14672857490581015,0.5893055369032842,409.92750800627937,4.307003286483478,10.48433592691741,12.16640094636647,951.8397785213836,36.795532058824364,83.44605496788911,6.974151806978099,1626599409.527616,0.8778379023963254,0.5865550405019929,925.0835612547927,0.554989881658495,0.13927634725075855,1940671618.0206747,1500744075.3073974,31.937001461612773,0.9275085803960339,673.8829298727533,0.7508121031361555,39.23193553121445,4.533224364823239,349.4688828222436,0.800376973610935,4.140085077800583
4,738.321,18.735529289431618,0.8958862181960668,0.4280911898712949,489.45201414451566,5.990324493455344,11.730174321254731,8.688475837720251,1685.7497736873947,75.1915648140743,87.52540298116465,4.673231224851531,1328247288.4244535,0.8613518082249015,0.5736794866722859,2.9392148799067854,0.7468579654482895,0.32664490177209615,1639666151.072064,2025014908.6723402,41.14894848011999,0.9085351509197992,811.6800578959014,0.015821242846556283,45.74199147980036,3.763587670067696,498.9291401805922,0.5689362033381314,2.2342217466599
5,275.076,59.82091870830414,0.6968181614899002,0.06600017272206249,426.6389157807399,6.261628565383739,13.5381472132789,12.26914855177083,554.3754888638377,33.90849284862038,34.51625474026105,1.2547583921871515,1338108624.7870486,0.8440111794731553,0.5388310643416528,566.0897061742243,0.8368123569438424,0.12417331511991114,1373513015.7324514,1702696051.560533,70.54059591934438,0.56103021925571,509.32364468647154,0.8006326726806163,23.455176762912654,4.2284207824751165,255.1442576256687,0.8454167418237715,7.724094784634661
6,576.381,36.48689450740597,0.13645522566068502,0.05991768951221166,236.4030367222212,4.133655635634285,8.644964774636557,9.354256031647129,1361.5078921046497,85.73283027719768,33.20537409527512,1.6477685172053809,2112346370.2637775,0.7272401847679768,0.20329323466099047,258.3815624400112,0.7975303416300372,0.1954294811093188,1697971217.9690711,2115292855.4001446,64.6477824715217,0.23984775914758616,746.884857134365,0.6199557183813798,42.52738878560572,1.627165578584337,107.4304808709638,0.5280088574876889,5.3771059984332865
7,294.879,15.853370292896724,0.6051426085425211,0.2663774599552148,397.91104541673394,6.7724604009977,11.59338087312707,12.77349381435851,1512.0492435270637,120.42619213117537,91.11808550141855,3.138774453009329,1941290953.3578572,0.8356856216908095,0.6559727543020812,495.1379488896682,0.6652127342101347,0.36875065719383426,1074290965.2384963,1969213956.0640502,51.00673555675478,0.6793540535642925,703.4660056140106,0.1708257249616476,39.90678404191989,2.799757752533782,189.23798345149584,0.6553190182137485,1.681733527183444
8,279.596,23.335088075865993,0.17785988205746095,0.42167345063876394,494.1723848171515,6.368967189536268,10.452616714272033,13.58969202911318,1403.4737685544367,97.30835541801447,106.85972055050578,2.7312319961235554,2027401537.640133,0.7217193479602233,0.23150930525992686,838.8483639220998,0.6236106914867088,0.5955004343828095,1553920743.1048589,1873869629.1744356,63.5128823175916,0.6028877750304583,578.6623866141725,0.47179694554399854,20.71092234780075,3.6732354330858317,261.5108567783281,0.6910205263494087,5.605859568601015
9,283.502,62.173138380508576,0.3084213704397133,0.5720302518023175,399.80935156105977,5.854373144101786,12.710542488717167,13.007324928949016,851.1144957522097,40.499311457677265,109.09582474506128,1.1489923440551908,1401563578.1894338,0.8910523110720914,0.13265797426598835,969.5867654662552,0.5992780265520341,0.27841135916290927,1348892580.8591866,1913509105.4704413,64.56323708803225,0.9873732825729249,545.7938443293593,0.501770857668489,26.860709279233923,3.403099096792757,361.1160855887621,0.8318408177492101,4.62178714215893
10,253.471,37.50024781181097,0.274001161631524,0.6870397149524039,435.35882947820255,5.299126015520847,13.170035648547193,13.159187823413852,1066.5775875061222,54.68175748825479,98.26373886498178,5.0423306755505255,1901053267.6072564,0.8339890527610696,0.8157076352236381,1012.9330984421018,0.612933203231794,0.0366527508593788,1308189947.379315,1887004950.4435978,28.8862642280366,0.6907943695849038,660.7625160978732,0.9376558071033805,32.334595109492646,1.9095031979873993,182.39182798558397,0.8569902492525567,8.17908301769075
11,283.295,2.8077763047848716,0.21941301951430503,0.8166832878205027,456.13944377383353,6.1234455881386864,11.542051309563536,13.391116946820311,1051.511453074198,66.31234240730157,95.18915629209594,6.246039837769973,1652256448.39502,0.796273310840854,0.6341166681303915,860.490314973866,0.5016237997186674,0.3985407287293963,1243467762.5710835,1424239720.6939857,66.14177778386717,0.09417240859669462,557.7451316621949,0.2249505587417886,18.22804009010944,3.283270302773605,111.23153564453219,0.8095588693962482,5.71593159000399
12,290.456,6.523502613225159,0.08448184666411995,0.7556662657538663,466.80284569605726,6.663616524715962,11.27569415477834,13.75734416016385,1029.1547105071263,109.51904345000361,96.16287087521157,7.952914191107948,1922602417.56279,0.8710092751757852,0.8146295072169956,589.3552903025874,0.5345537717124329,0.3542895790921169,2052681528.1362772,1840356339.4876137,48.67530796771389,0.39519897231519197,573.5710496488733,0.03246637656399076,37.310671154793766,2.575778611974754,103.93440286938383,0.8576246700045698,2.201994311073092
13,285.877,47.83435419188569,0.10865463078575566,0.5570108244209028,403.55773246646703,6.284189649663874,11.618565275278474,13.557533542571083,690.6102004424712,65.30153955280974,79.12771317787565,1.9915053410940087,1477281600.0078309,0.8403101360786787,0.6977101504206926,852.9257362408229,0.5219332663296921,0.5317870680331713,1793254758.796792,1927079548.4071867,69.73072257173874,0.15686816027122075,553.888698910487,0.08433867374406512,36.33490492633016,4.235558818731524,143.60886610167256,0.8810567592130355,4.3774803834763265
14,270.585,36.2720798658806,0.6072575200142363,0.7026693242551286,439.95795749903766,5.171459322993944,13.60033779942303,13.698881648368745,1750.786349800657,102.73105553266875,74.67444442911662,3.411328380519492,2143858360.748304,0.8520478104750007,0.36734471814361647,477.75212205457876,0.644789010595805,0.24474842265258756,1084755031.1074905,1587284130.4654698,71.79787466591092,0.9090841120683615,570.1010933040765,0.70341643255712,20.86459204609102,4.2532546426573274,147.67895969136657,0.7460782382088655,4.069493943994608
15,272.525,45.923597324200955,0.16342221205291818,0.33016783622347035,490.1782210386189,6.623580339714536,12.887242163319591,12.282441440725586,412.6763773528283,45.36262461117032,85.73444513228768,8.069066536388192,1852199086.8139606,0.8743193195703651,0.7055596864159124,833.2474861886919,0.7859781599176938,0.4426839299112235,1435492764.9138792,1747555196.0427775,54.446463069538645,0.40259067155466877,542.3086611666773,0.5881657158658231,34.47526733202898,3.101493486823318,166.96799842767658,0.8650617669048337,5.058373900814723
16,273.052,3.277579994508998,0.2905373944671509,0.9830423215588124,408.6042289018262,6.714557205641467,12.680496600506785,13.040960651235899,591.2309681519916,85.31865719702456,38.71076514199072,4.54706237192866,1870360829.9721167,0.8684715015348882,0.8563982228496676,987.6458514169684,0.5534095845159087,0.6726620332548978,1135930986.4115374,2050780526.909926,36.72839674051241,0.5258091917153919,509.4508314949884,0.6747421122649858,20.91077188856589,1.193347060937819,278.2419897021558,0.7998615741236563,4.6481263388515375
17,287.763,29.530484719046772,0.47783669654530847,0.4288013967508094,207.54296588303507,6.508273135546288,12.568529336351558,13.941281135138773,861.2649483004857,102.5828998978105,60.461029540475224,5.9432205424542195,1517149375.4416518,0.8589004378572551,0.26445560248142486,996.7116621031485,0.6086794854159766,0.19925687344252685,1437444288.9457278,1262965390.7427034,60.3861947284727,0.8607854796817327,546.4509472891788,0.9288519456201207,44.239143153300354,1.929650863887634,232.90480365915883,0.6159310097494048,8.211274372674259
18,284.331,5.5259577346514375,0.1796115195878779,0.3411190321738442,450.039318778135,6.745717217735749,10.316753497693353,11.148512961258245,1038.9018815823933,113.5757857093191,45.72519437609481,6.833523967573877,1909279654.3527195,0.746122977765116,0.01081372095314903,909.6875780486113,0.520084899378638,0.12263472411755882,1168406678.247024,2027716100.2131424,54.84648888898654,0.39184089523309107,529.7344270058004,0.55628348539409,31.114486962703392,4.354230157935696,116.14029088428444,0.7504654599040415,3.0213086357064576
19,273.271,41.216330546072996,0.3626441403885864,0.7375898194632712,210.6278954771679,5.977201806028811,10.427541967330942,13.486178326250059,1392.3843226206734,81.53878578712069,104.03547387286508,4.416679913395901,2099193260.6344442,0.8726770153503247,0.4402940445539095,839.6984106480197,0.7339349632496076,0.18461068989527019,1328604861.4808502,2106612613.2038853,31.251680482743794,0.4641755686437118,547.8256837450432,0.769578797129298,28.609087117845146,4.402842326886654,248.67034155751497,0.7223957882484902,9.03212401712488
20,255.156,22.944394621626866,0.1417339964130796,0.33743008354651716,258.72040479795277,6.49602749663232,12.364491734969032,13.157705851658239,1328.0502685942702,118.25851521475366,113.35506188940687,5.4699562704687965,1826244256.9783404,0.8163040790284364,0.612667938631708,974.4599487891164,0.7177103429744225,0.18091279589044695,1432791690.2020411,2069333993.0128398,49.00154030361901,0.7870794805200086,538.8051200038528,0.9665407073462725,30.23154311652519,3.4848344196200807,187.77255203672985,0.8206215270061148,7.8619443892675
21,289.383,25.47987261907363,0.37279184256651055,0.40929501733699214,456.8200977027441,6.223588551634184,12.867388741295763,13.763754364866733,1324.8886087598698,121.12406492574007,82.65322415802555,4.5147085693337825,1727573690.3160386,0.8787463620797284,0.022014546536421764,415.96205453400194,0.6328368569511538,0.6259045616439564,1132443552.2704878,1491926423.45397,51.45678205849619,0.5413656975131126,612.0376656075151,0.8255369098474006,27.774107767821267,1.3906927851970958,150.48190467305432,0.87526313177575,1.781124653392384
22,291.129,30.13494834977325,0.31716521458194136,0.7550002055557504,325.39514994825925,6.946772567160416,10.740014482060285,13.225082338547994,1369.5160341381397,94.15472326781725,94.16801364069168,1.9011867697594536,1799628369.0537825,0.8799954826122416,0.5721797252580901,941.1707555412609,0.6878236913148267,0.1251467982059039,1660334420.6152453,1280430462.8882198,56.260198670759124,0.8393972785861555,628.1181567060179,0.8354851941586829,45.13473806670603,3.039722959916379,276.796081614959,0.7542506696941416,5.993985623858478
23,280.512,2.090459984915963,0.6251882585358453,0.8468982349610298,456.44258314660686,6.082151607998062,9.222685644664299,13.005405418380303,929.3010670800103,107.70477153334869,116.1398257784329,3.6357091652030933,2135186900.5309281,0.7950977049899596,0.6608371288547388,866.6136796936769,0.6376471694572927,0.08473899070190372,1262463522.8971996,2025858798.8201618,66.39935655679454,0.1876958127184124,542.5412353956178,0.44410442341629297,30.999681714942653,3.30700789624481,166.39562522921995,0.8810310403777122,2.7155464220700267
24,265.298,7.441921415008821,0.8231362908812465,0.5483833521590357,467.11796792960837,5.95435446263923,9.106229159855703,13.96147262798941,628.9192094247353,49.73610993857966,59.494258719576536,1.1416692844474925,1552590832.435534,0.8995686001890344,0.6275301097444363,840.3927069526998,0.5224535605891942,0.17725879353835583,2095959124.5909588,1790987015.2149782,32.62348927455169,0.583069466476239,572.5413626581309,0.6504559200649503,26.0071376403065,4.160068073152522,236.79293722082932,0.8810150952896167,8.277174906170902
25,281.132,18.255633369440083,0.26945302793948145,0.6396281311207791,492.799012584394,6.072163940362307,11.759521616140178,12.424122816405038,1421.8715764245958,111.71931967660258,105.07269328673618,8.199348474220042,1570264275.7035732,0.8962811124126392,0.7071989220433472,692.0782170841827,0.5639276488733879,0.07154224486958327,1158794179.6344085,2104174398.4529576,61.82179227758891,0.5785606440801215,605.5595378980713,0.95680745386237,24.09184571631812,4.187700002667756,136.1656050230581,0.5164752082501998,4.779228090293058
26,269.402,47.394308082424,0.053728089093175946,0.6736144804452808,417.7246872629646,4.976242464082038,12.668700692867402,13.576841890921454,1063.8785677073406,55.08683747565979,60.17250075705884,8.009882028205805,1690538309.8036995,0.8608174956924999,0.17613834535989925,579.7433494058001,0.6237783816424971,0.1371670972444743,1785727927.4986901,1379945578.3815694,24.78730318173473,0.3230786403710467,522.3469325769845,0.9871994457457878,22.803589081308697,4.269740084440221,299.0495993862902,0.8848366044422576,6.7888769911481655
27,280.675,43.326124357304295,0.5031001864244999,0.5828959689524711,404.5881196332107,6.98639362078943,13.51688009110148,13.963217713816771,762.7082891538037,84.01049363128497,77.00232401069776,1.0134023500054001,2076525164.326661,0.8331632725500706,0.3009610610901917,953.3685805499318,0.738623121829425,0.4536734190517683,1527906106.4834101,1881432430.3755093,59.335008865033785,0.6312637421545785,588.466073240434,0.9487563558283657,47.38731270427276,2.6244611958487667,133.3823709332118,0.6557091474035577,1.64734472621603
28,303.508,17.565272375683513,0.9771791601936929,0.29093359332049995,339.7344890826993,6.834783106018948,12.125290380894405,12.261539648316448,1647.276104224464,104.03583702390844,66.16009533976778,6.990478044307794,1842601300.550097,0.8189998367760736,0.5560527587743578,860.062201564095,0.7858073742022587,0.13715904138793233,1282435094.3292794,1602963561.077306,53.63323494342305,0.9936384783801935,553.8701115102976,0.38778124726993735,35.101214722163405,1.8782962947887896,145.11254341055388,0.8273552145107523,5.331893133836135
29,261.447,55.435237637181345,0.5992258936113595,0.07654725691519693,494.13959586050765,6.8078694275942055,10.46283257181699,13.763685097898739,1154.5249352228525,93.9943896491551,75.8860110825109,5.191225888613408,1445232404.2632077,0.7765190796848784,0.45248961852303726,956.8137122785621,0.6128912950915373,0.3569107659466999,1366617154.4668875,1688413122.13866,48.75479905472184,0.9338573010283269,662.4146058447374,0.9680172776422719,42.29409581701299,4.5640822932994425,265.0540551931166,0.8738092099724514,6.452789241698223
30,289.562,55.44381648686935,0.03988046650786781,0.3409681338862275,375.60104167277734,6.610738235381252,9.20177048793278,13.652279229314477,1263.6740914966906,114.07063803750424,57.16561321463169,8.233179411363485,1961860662.9651237,0.791389308909523,0.8651137287668536,620.7901712303484,0.5821725301353771,0.5568673862577592,1147248364.1200514,1874997139.8493593,46.48144971855707,0.6090241973729976,607.3148869364372,0.2436268212047945,20.782404562356298,4.659548169126442,120.3627338074705,0.8666048170625391,7.05925739587024
31,315.402,25.16778381651719,0.3348745566638539,0.23269132729140996,447.87448430820154,5.70709767908261,11.80796151786014,13.663689652846507,1642.3794587060297,93.79021068318656,42.93599123771892,3.7953235887686896,1926970153.6680155,0.8541960171608113,0.7534377221442391,867.2024409246392,0.680139151187707,0.027497408245455768,1543961775.4804459,1793377637.4013305,41.508143214447735,0.27640945072189194,727.4650739469387,0.1670497863466356,31.039647746254985,2.8283876249079154,123.84484896847371,0.7156241441803406,3.953022715431679
32,246.88,45.84209461439534,0.90256685919987,0.47580523819151566,312.91676129087375,6.075833923277692,10.936108167282551,13.948330982892276,1449.5421932245883,73.91742576671098,107.818251680625,4.89997005683568,1745028988.5186515,0.857899216656979,0.8316122037558235,1008.9199570903379,0.5281437682726136,0.2661735807126916,1136197582.7485523,1373060367.4855428,63.61265625617698,0.7982191609904883,563.9909441631708,0.6684374563847363,34.3468044918834,1.9711171823176548,206.61210512385608,0.7579384045875567,2.865554697156835
33,263.376,56.530612174106615,0.1199248612488486,0.2456951015855433,467.1966340664395,6.792658628883856,11.644317240399097,13.644436107024795,450.74404760240157,73.20036636957254,41.27987256109063,9.160988283137405,1087407853.793219,0.8504436974659804,0.9567704077413294,866.5996014581071,0.5526369952213904,0.0661301950947123,1125802266.9166746,1290202525.7990303,44.18210148466093,0.9777975486451803,688.9316878584823,0.8015079809396588,42.26913897807294,3.357991575854969,230.1101943429006,0.8819367233756974,9.697432059811593
34,263.913,30.740538005104348,0.15216126860529278,0.16385025775638828,466.3786721682392,5.75482028556144,10.44786331192458,12.745862267157875,1072.5035553325472,115.58187616942902,98.10504671618011,3.638217485388579,2137334886.0478601,0.8969608641865172,0.5706986737508524,566.0583741755236,0.7115293272260104,0.7821171651060612,1268128968.547214,1887858345.7710757,37.3344189605139,0.991469048772055,640.8951900105601,0.57980220030245,35.66206650312829,3.1162604626904633,160.08272111563807,0.7093645402972846,4.448142702935804
35,256.526,27.367307505660758,0.4307849441013848,0.10342008165622874,489.35262151736316,6.092540095270509,13.593609730410497,13.923803264503906,1356.33122919211,95.71265198816394,59.211888833876756,2.4979304639046958,1881977778.2324433,0.7904634039060252,0.8316938526946692,702.8416589100841,0.6684295521271978,0.48561693312583476,1721180932.6150937,1775983219.9892619,40.86762419018162,0.5687036411137268,622.0372369980196,0.6983690115165249,45.64058356710186,4.054110639403259,253.35799557163136,0.8304250803641455,7.040067091420419
36,256.066,30.679075452706893,0.9142831221317695,0.32339262796120793,492.54319554755784,5.21127668211217,13.378518219717757,13.607884574895397,1750.659217443801,77.56618755639566,49.96917816572365,7.759800523263491,1367481122.176138,0.8739383663718794,0.7075521944249658,886.9380892112601,0.5254642797023585,0.27685703228014613,1199034361.6848197,1635361916.2723033,25.450217919298385,0.8280413000974374,718.2822276606678,0.7456970079864196,47.14970916039808,3.2750938768102444,171.65665496202388,0.8373064250910314,3.0865345381675278
37,308.51,36.89667119503801,0.6001025056510744,0.24651254043361637,495.78475304579587,5.729452663704659,11.707482661063537,12.962729246129665,1324.9847913676842,94.00858046873617,66.60110852808924,1.2854399718873064,1962467392.0211148,0.8912991637265679,0.691579184239459,879.0289576553675,0.6201763948179344,0.48500462284543633,1133193441.4233131,1500003494.6122985,28.839260731738626,0.5802315890208608,593.6750824841606,0.0966316866987601,18.00506865644924,2.7306331526952516,224.5379837276536,0.852360417356057,6.689237179901828
38,270.928,21.988028449607455,0.2870582619008988,0.12050339585829728,430.1143578226675,6.459992159376479,8.572613889676306,12.50343727312482,1256.6845664339528,85.9859836458234,91.03588896049186,1.5722860532611445,1571315760.4177146,0.8359522995383302,0.56707287817848,977.3227795009611,0.7227940672051125,0.7207389130822677,1854994653.8294227,2024950373.063903,65.00788197963905,0.7547205483002449,505.7133923198283,0.9095718318101522,39.04787835192941,3.389564179994878,287.39158687563076,0.8808334688500934,7.500700852201003
39,270.827,13.725808743557106,0.11680264398624829,0.4577383935160424,469.3612950158533,6.762914496282195,12.722848094744137,13.468371074777663,1754.52933082434,67.11161678562624,76.12972224389136,9.2131300796248,1986259523.4945192,0.8543644972048183,0.7648896118033451,645.8195910093415,0.7195902272068654,0.7333532311528681,1350587564.5935116,1808396284.9172928,52.29449816246828,0.869026862552168,575.9424113241149,0.7410899710996248,26.772285627341702,2.7762811517742296,134.54178542408735,0.7218624133770142,3.420906921912276
40,264.225,34.6002725476976,0.06612465823938074,0.321697935308465,357.84865739710756,6.170488659489623,8.659395875634413,13.416644333372382,1565.6332626526005,112.24405957946098,97.15867805579927,4.247021894550047,1710486158.033925,0.8662475558396838,0.0463746951830446,892.0146870821574,0.507052167209364,0.07164388951176948,1841527950.348649,1762744971.226431,41.95720274313294,0.25884396805822196,668.5920215778465,0.8425100310552526,46.65575959469894,4.856533912850864,221.49245937432758,0.7853008695679355,8.288403836647632
41,275.154,43.512209053477996,0.4012302227225991,0.42897207350281485,410.11946027347363,6.539138005455264,11.405129229464606,13.71004262041036,1595.645224291662,71.38925305718058,44.88789877465062,5.778556150712861,1450734582.178104,0.7690832478508587,0.6754519777991856,801.0622017550827,0.5380370590784874,0.22453514197538282,1154863472.3236783,1355393929.7826254,64.64069280894712,0.5640499097879089,546.4705939709792,0.8229788655183304,35.03699750583027,4.514352957348901,202.6960561350317,0.8242845280933642,4.973396702956281
42,261.535,4.686802922617927,0.5274636417766024,0.08614862452425032,310.1756355777601,5.786881720360569,10.924679590422745,13.715490600370494,1621.5385583425443,40.058580982739,42.677911706852,8.433145266895085,1695243100.087668,0.8560620840383613,0.3531255233117495,755.4458541082865,0.5398878449984424,0.10563627972793299,1212547329.0431752,1707800633.5729003,53.54163840758478,0.47123456507466754,548.6424757696432,0.5628349215083118,46.120211896149925,2.7905023304383985,186.72215775795888,0.8694401564841189,6.906046584389881
43,267.866,57.23508973747918,0.26545863305225326,0.3377957305756426,490.3445445471901,5.463679490522157,9.43283928401993,13.385000261111584,996.1018846790154,115.00141236995587,111.03423142946693,5.586891886017493,2006385100.0170975,0.8922365329016195,0.7464372234807769,744.2155457154134,0.5732094087567214,0.3463494535153411,2103572893.7871237,1747387757.331071,50.290577099609976,0.8924636897323122,525.5750132220895,0.4661429875220937,37.3050973192035,4.6205505537473375,207.05658357166465,0.7737207227163883,6.914255307147892
44,266.872,6.117441194647318,0.058082903529657726,0.1513425639765884,431.14989917462105,4.580167808110392,13.755238756294462,13.69751113599925,1443.81070383199,54.660292639398115,63.92580217054687,3.2593046405881205,1691152530.169097,0.8696729556470091,0.04287493121982944,285.0532092762751,0.6176828739040658,0.20605236040821606,1256274044.2827744,1984339381.6000314,60.717756555243625,0.6042655828686484,566.0494452786938,0.8814217224400862,31.259395523518684,4.751784422521806,227.44526576277084,0.8078295990098554,8.21419870059417
45,261.501,38.5929688589516,0.821086193342265,0.47662591755494554,302.7744718130465,6.288502722504262,12.31176603332788,12.207550288908037,755.1318492133091,62.482074067753175,64.08496975563371,4.693302868839511,1434795750.8631425,0.8616249174738644,0.68164219568878,994.6660759299267,0.643410363818023,0.5042268087141223,1657961501.8162394,2048137134.346301,38.42224422444569,0.4760113955300692,514.3988387384057,0.8335752832435334,40.99056290190691,3.278620596765769,127.30652896701088,0.8946013075405447,5.594290150416937
46,264.165,32.820664998674154,0.8885938993625644,0.37010204775848243,265.9600048103354,6.97269888964569,13.70897266982649,13.832316511461899,1518.336236837458,88.29136871010583,120.72123066826703,3.9631506990162837,1660742362.168781,0.8989223072630814,0.825809490216381,886.0940783978606,0.6282033298755648,0.6335172494577445,1360142032.0667987,2039784320.0365179,37.82787985216391,0.651173403427959,532.3288443830886,0.8587596926575096,37.420489565979935,3.228612584262767,462.0529409153653,0.678279537971965,1.8008006489815438
