,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,runtime
0,471.7347958176224,1.623735245622408,6.7021902652564265,6.307245827387211,512.8708848319183,0.5002018501106356,0.7529280134151459,2027727390.8450725,60.16555453095418,25.13734788014303,-2811.666330000001
1,467.34591946248844,2.5685343066606503,5.596789337442532,3.2464353826793757,434.5509253347318,0.8161518999100791,0.5884884514674967,2012596082.1075497,64.41496549105491,33.01402325650035,-2810.2453300000016
2,280.45195687695133,1.3648674985890505,6.491444310510021,4.724482082144515,587.6287890158578,0.6934385279716476,0.5894932200870144,2112623908.705553,39.38805184459612,38.39361373640864,-2807.822400000001
3,230.9067130890092,2.347809941987429,6.349207892032901,4.863152281530208,534.7836185254696,0.7827695753201128,0.5530067371631945,2048344295.4161325,58.012989078743686,45.970502274357244,-2807.0062300000013
4,333.18673432852165,3.2997849644731976,7.7818792468375015,6.312961614472223,691.7597939515535,0.6908213360353482,0.8404857754797799,1602096142.862032,46.032617437807296,18.551870708480642,-2799.4956900000016
5,427.0,3.0,6.0,4.0,543.0,0.75,0.6000000238418579,1762509184.0,63.0,34.0,-2798.7395700000025
6,292.1189803826157,2.7077476538910807,4.207283138125501,4.730596523410366,742.2134768483536,0.7050624040282509,0.5760350924159015,1446856239.9477859,71.16904767547007,25.254765771556578,-2798.4134800000015
7,447.0,3.0,6.0,4.0,531.0,0.75,0.5699999928474426,1887219072.0,62.0,34.0,-2798.3149200000016
8,486.2394357576476,1.2312871265815353,6.671555755962629,6.093578670722904,597.20764129425,0.566908767886981,0.549952090389277,1355843577.2816215,25.570597125766916,35.34356290352122,-2797.238750000002
9,498.4717374322219,3.3098758462286977,6.5898180666693005,3.8215193600816875,743.2327144178248,0.570280188682581,0.5409804876852686,1796569176.0152788,55.31720373195644,28.561055631620878,-2797.060220000001
10,345.9575059778214,3.1440922994374563,7.0392250747115614,6.962727483549804,766.7546950852324,0.5817279152607406,0.6331629966578163,1211856221.2005877,24.999809610364057,44.3916597706138,-2797.0545800000004
11,270.4786092350405,3.2377562411493646,5.8573510013244245,4.080125297767461,622.6011244461616,0.6823038593029572,0.6694246533007249,1737397985.9944415,37.71184295557874,39.388692138875044,-2796.8492400000014
12,211.81320729007996,1.1589585221094234,4.619496943251855,4.5205628576659596,741.0400427965432,0.6087341501733904,0.6471539015684554,1179189384.5740242,35.203880992010916,43.13810563455402,-2796.5461500000006
13,352.04651515700687,1.7782770312527538,7.885765277992592,5.038123631538513,538.0941905619998,0.7052444345224423,0.5534462275676156,1382175986.4515374,28.14624059181522,42.30314185306119,-2795.806160000001
14,265.99297625372975,3.5663683747048287,7.179488483764702,4.397167676389818,620.2671062595156,0.7223427035574222,0.6777398809728279,1826051960.7028747,41.6369158208802,47.86790957178454,-2716.336960000001
15,405.0,1.0,7.0,6.0,519.0,0.5600000023841858,0.7599999904632568,1836037760.0,65.0,25.0,-2801.7472900000016
