,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,runtime
0,211.3190770665293,2.2192825170382835,5.855971669891504,4.540300866400882,812.0321108016944,0.5693813998908682,0.782415438852099,1199878307.4947486,59.21957923890966,31.15798952792163,-2799.3013300000002
1,303.8610073644986,1.883057413082804,7.982600950999825,3.788145582337451,470.7452417876923,0.6730311614346024,0.5324833155141926,1578280761.1218057,43.981586656579495,26.154426709890767,-2798.8704500000017
2,419.1027773690022,3.6018192641477063,4.641890529769032,6.768345689742938,644.4761235846876,0.8778202685493524,0.7615756632126356,2070614413.6584802,35.805828693749675,41.628219852167774,-2714.4791199999995
3,247.0,2.0,6.0,5.0,821.0,0.5600000023841858,0.7799999713897705,1264497664.0,63.0,30.0,-2799.7277200000008
4,263.0,2.0,6.0,5.0,798.0,0.5600000023841858,0.75,1414029824.0,59.0,32.0,-2798.7043000000017
