,target,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold
26,293.268,62.30961866513482,0.4280650146653423,0.9259959322430333,298.61676749355,4.521117135808286,9.91637495779464,12.146010671933306,1276.696241583939,114.0848572944406,111.83683239132881,7.396063855317138,1711892000.2090816,0.5838758615129851,0.24574618835822637,296.4859175628301,0.6750249356573826,0.17325702047706248,1525527800.1347528,1115846465.5826206,56.4215185413074,0.9204364654106821,719.2335510169148,0.624698841123398,34.43793133052931,1.3352807505008042,309.40483367947445,4.1764739707143566
27,278.766,55.64798799564959,0.37627805349812704,0.6047392814788178,251.9987289668604,4.953696001779711,12.626282487894384,12.194825429291704,1240.2225631425204,97.65885105773944,91.71621067400861,9.160565769076271,1690660440.8525767,0.7330378711732357,0.7911032260658138,1000.9658567220225,0.7848976918598731,0.6982000554451323,1956530953.566781,2097080962.8698287,24.748301735784025,0.7259483537089702,854.3205221802206,0.5755446501241622,43.02900180772059,4.499918985413942,253.11959544670924,7.840840819425489
28,481.849,62.491125800182324,0.5216102658653295,0.17040011946838263,445.6479903144458,4.02760196225055,13.9576456947219,10.257649498718763,897.0496893601877,79.61697841830393,100.43752423925956,5.554929866301739,1357856243.7721653,0.5405671691841455,0.37805365359380505,592.8676405289758,0.8473029206026059,0.7528398271872253,1593078953.365364,1919501508.2800345,46.659096982670135,0.9194590719694011,812.365291113269,0.1926846916607321,30.600970665815336,3.770748539736326,358.5771040461232,5.146168078272007
29,481.849,51.660267671830425,0.4675883601508716,0.7052614290541113,348.8511468395702,5.639251987387638,9.944659080877035,9.426211706854247,1094.211395377406,89.62223752555502,61.795977677148706,2.418327914063045,1699242109.7488327,0.871762366426355,0.6787033493461542,816.0259163517097,0.7451565275144322,0.3693460158450588,1406944984.3512304,1465011874.6390834,56.44365038065984,0.6815427686914584,667.027896559001,0.906622697428305,16.530186854089592,4.753514194308561,374.19191073372707,3.990643653714147
30,527.802,44.95085955244243,0.364426323742991,0.585339575208248,232.115751512271,4.548725755083651,11.98964330198902,9.483105894994136,992.6546848825003,80.94201910371106,49.498748175361726,2.2109759632175563,1912836393.7157874,0.502511526094667,0.12809856700432254,526.1831885070171,0.8177528528111744,0.2475309590722261,1482764878.5512543,1111032587.4425037,47.5260783423356,0.82034250621196,965.5901673408312,0.8010571854636314,25.330084020608727,3.0911857745697016,468.3375636831898,2.816401546476157
31,504.169,23.034855784563824,0.1988787826288354,0.4373724306128731,313.1778558747571,4.651944180398935,10.402766140567667,10.070823470991845,672.2076577658643,120.36315317151264,33.20714347356959,5.014569078228531,1671182827.7265265,0.5386658884314861,0.30865194333964463,772.8569446230757,0.8598513837242667,0.33716248417002415,1606549848.0000052,1529700057.7199206,66.75296590789135,0.5827741877701406,876.3109936684434,0.5275650840023023,33.95352719398037,2.292200075693197,453.9716673171808,6.891403306794332
32,2086.412,54.885479689660336,0.07759624022447043,0.05649545332237349,295.8049518315805,4.285820709013699,8.903624562230119,8.881805059127732,1023.683063466983,62.44452567098229,112.45606504375425,8.766285541920128,1244946081.4700243,0.5388318805960375,0.17603296124801615,579.756727616615,0.8651057076789355,0.022682316337294894,1188937710.3115823,1236588195.3488975,58.350075900279684,0.5530276259706864,674.8806183488994,0.49353988202674304,45.63443974091823,4.170085958536504,282.2065907548366,4.2048214914405
33,525.504,24.77839586808909,0.32341521149037566,0.9597651686632407,380.62343164055596,5.274530819650056,9.82384500122061,8.472562733902807,1159.5292882399672,43.08837677244712,82.81377209724762,4.560653507886062,2071822519.8778567,0.6659493509909808,0.42028139006258314,444.7301324873067,0.6386605360781497,0.2924331969456775,1853455251.8501015,2065833097.3886096,52.0668913770881,0.5806517283775018,668.2677637013444,0.5976157709226132,29.26350589742893,2.8585757339450346,195.70112889340945,3.5361952859078736
34,1582.191,40.82250847772891,0.007358100170029469,0.21403117522818693,352.678719543845,4.853802792902811,10.391682683160594,8.840724726928572,572.1158149784445,58.67777742856431,71.20789047561652,3.0152120306937436,1508403133.610001,0.6801471991437428,0.5968901600360663,605.1534518339081,0.6272885199651823,0.20493446599019105,1686480655.899736,1556077097.2019863,71.9628044649972,0.6815322865064375,629.7518328840474,0.8215259119988865,25.463532556032774,2.044627480053817,490.82660000675696,3.736302550825703
35,670.422,62.67966374300152,0.46853171519954995,0.6211949908937385,372.1019259118276,6.476886696131309,11.062328637181244,10.349207477806452,516.3034184112548,118.14256151109927,60.62787960716942,2.832764280355763,2084107702.8596716,0.5696856144386409,0.7573614638880247,366.8154124723941,0.7767355564642342,0.339449153844838,2125275307.810009,1086573551.486214,66.26893476909402,0.44087855481674254,830.5609625187468,0.801530528874043,23.953484464917867,4.204813183505644,411.7663522675286,9.72347593451662
36,887.931,55.083354460286536,0.4026662873315393,0.4028879938649803,339.0778428218923,5.6509439343905115,8.982724567972017,9.054767022997739,1039.6503612367053,112.66875083160882,67.92784991150961,7.421578149944073,1323907564.9275925,0.6247540221245578,0.24115458251113076,686.5669685792489,0.676078949272585,0.3464255381468919,1658631212.0394678,1326614194.8388197,67.48298776848318,0.6564825787344587,732.7475970255341,0.6279014238045982,39.47707893876345,2.711864691152965,446.19906436622864,3.8681568340464274
37,265.55,44.807735570709426,0.23132842482362226,0.2705168883322766,357.62693281780383,5.110705071237341,8.944912377851955,10.556635311548025,735.8165151818877,123.00070191691762,45.11687902843875,6.063190204601422,1810840638.5001087,0.5718671227144282,0.5283264194685088,676.6789462921034,0.7649022836259716,0.5589826276931104,1245505176.155067,1509059064.3718114,71.33232116500048,0.3473458332871857,716.6266071125906,0.8446118261137003,35.685996559184765,2.690549553913062,466.0853882332499,6.981158034790711
38,260.371,54.57384237044358,0.07153110900452686,0.8395119679593973,409.1003144189531,4.673119303392109,13.396378460464867,11.598489635885427,715.8628542903135,109.86100417799793,77.80222893710925,4.219069324711656,2013635036.4762297,0.7057418099164087,0.05724630804346775,830.615326938874,0.76239479500816,0.7462643120681219,1489965294.5217056,1200742401.1042418,61.8179725235429,0.27936167327159867,775.3166833748029,0.6932980449704103,25.89889226147311,3.3824517270320884,442.6234513430914,5.610165935400554
39,260.371,48.84451045008102,0.3950622600781042,0.6737835058819753,327.9197283177683,5.528994359553099,8.322412326265818,8.495743814552394,1419.5643539826178,97.66001177851827,102.62962405182182,5.799351740822771,1536572791.8811834,0.7533507284476892,0.3088677840951065,125.1218418564381,0.7279277238976039,0.15844583808551382,1809516376.9303863,1396022509.1362658,61.14063606567271,0.6340214753294252,724.7812066111434,0.38565633847915326,42.907420914043996,1.191992436085381,376.53980073478067,5.389576219921092
40,514.69,38.01822140735187,0.4759530453739189,0.8310842746843994,398.33417199969614,6.515238589478116,10.333273102550754,10.467259896079089,1289.8668471957797,98.80124230219269,92.28176616815398,1.3874625771521831,1997313696.1756668,0.6689371697292227,0.508747690578843,299.48450808485586,0.5597045047978452,0.1699152621795582,1869550080.8000288,1583916564.8496702,54.14703132503881,0.8269944128359004,840.2266172095726,0.5292347969440777,30.429521341622788,3.099373989748361,308.9772926324282,2.5826237963352447
41,706.851,49.65115295366192,0.2420165407888475,0.5836084349187949,263.7121387764148,4.2390203385180225,12.018719241563112,9.751208391024953,513.9457067600412,112.02739067109927,51.98026827393139,1.1082031923497149,2119641611.2609005,0.6726258909359798,0.282450181756436,441.3897014980465,0.7596738209640641,0.4109897465441794,1352108187.9027727,1528759167.439724,53.704848444785576,0.458251646101394,908.4417801594152,0.5685405092584345,22.3498345578035,1.8410342469977046,325.2933208356642,2.236076486589056
42,421.807,22.221894324413036,0.7214496491829271,0.35895975877330544,395.91303004436986,6.997927775687208,13.31857517194483,10.630321535077389,1083.8685271801812,61.422065239439334,114.34526559461287,6.957948234306441,1862294764.519083,0.5449255720458656,0.08796880344850433,248.8849413843716,0.8090564391661332,0.5477072420427935,1431036994.568884,1819967023.5028818,62.1444905226584,0.8540273253649778,838.5618028771871,0.44325868946085767,39.177520025842924,4.580997292501431,488.13560007591104,3.545684194222632
43,421.807,59.37922804590646,0.21450810438953782,0.7835288819647954,331.7370593714007,6.019882505837773,9.242109796171603,13.509039880247094,769.4834307038933,115.26371912318555,54.123118491829615,6.177967704820493,2068472113.5013657,0.7609455630431965,0.7319204827939133,812.5659064118463,0.7191922688219508,0.24415170684442689,1481370393.5370169,1444912304.111752,55.11634067497714,0.9600468205875777,760.2021262860453,0.9891869664886903,25.600900094876113,3.4450690148689533,426.44067837553524,2.645477350593805
44,100000.0,35.19791085648733,0.655689800558853,0.42885868420054907,254.2454228836153,5.314360048984289,12.609923259330152,8.657420851335345,505.4780654935605,99.16240058545166,71.14377472357052,1.6975879465715753,1788782249.9447243,0.600733291866121,0.15520177617051234,686.2451152708157,0.592132899898125,0.1812844733423159,1108754559.4701366,1825780713.4972234,24.51916812749603,0.8451101218578264,901.0147789684987,0.908149873399504,47.49073555105183,1.9282760553675344,286.76894478699415,7.88387926372973
45,359.527,42.1786024513898,0.269430462520292,0.623427358070418,297.95832196480353,4.8304052273999725,8.162749025254218,10.80125158674106,715.7716702886676,81.64138158639237,34.3319026446441,7.833461579472008,1711884793.747673,0.5860378469284544,0.2947176144030724,587.6557561500135,0.7267887820292753,0.4301599652669279,1455094532.838582,1193667359.4855654,65.80335112959781,0.3195546713194831,778.2749892976701,0.7039061901388801,18.316456399104162,2.5886222176652853,426.4561124981866,3.1494795700396256
46,359.527,31.35291162667584,0.6714575516116763,0.7621791806841735,414.00847872247016,4.815451815319914,9.64163787924555,12.728215018370317,1492.7690968102384,111.72984710697946,98.34384151666738,4.8957402116226945,2095135005.781101,0.6498889921164033,0.5671010101341522,644.7181812317441,0.834014955710902,0.3224887799393814,1760529761.3646073,1498849757.462688,53.18770026102948,0.13889235543665357,664.5332605069764,0.18830706079868675,28.63380891654722,3.289659275700666,398.8946209992989,2.0621430970424943
47,100000.0,58.93212378502867,0.5396750133289343,0.9216607325273799,478.79955049545816,5.786401155724112,8.845054372136401,10.546642315378993,775.8384026600652,89.52997856681819,84.73916173667477,3.5963837996989616,1333375792.0875673,0.697266502643473,0.5787911887186525,787.9093505488194,0.8671324951838456,0.09281655718063264,1297585963.981753,1245242034.3365464,62.34071732980442,0.944838744310741,806.907829439519,0.6780055276563571,20.18127858546676,3.131402904739973,393.08920288009904,8.494282256840206
48,100000.0,59.28412672654017,0.1693787535226624,0.4212130068326685,220.6013164598582,5.923406490133068,12.036920198354895,13.655101314107831,1586.5798802148038,76.43506773385316,107.65806235779165,5.534488353278775,1380819043.0055711,0.7449496170699147,0.8626841244227306,877.8519484147083,0.7021083278433675,0.8018479687897591,1602715651.8804178,1626079600.4330254,54.67951598319925,0.38254106393099896,851.5669077486975,0.16436391716487586,19.908858841618542,4.21873162191142,181.76736699358034,2.8692584723660683
49,100000.0,28.053125414340492,0.48976173024020664,0.621947466780381,268.64620508274913,5.660869389344603,11.60198249085665,11.740764009026705,741.2436755295275,98.39937521242,71.70103857373132,6.998088469606869,2032630965.964417,0.5183985022281818,0.498315654739534,724.4093557712146,0.731851205141784,0.425189306171861,1747031516.054774,1356481335.7351272,63.5061148170837,0.43085292626448246,633.167474968813,0.5962983972240247,43.61942469136895,2.7301852944448166,256.93497249234713,2.934644844022108
50,100000.0,28.29668203013304,0.7649885243560265,0.3236244922272029,440.820178803581,6.1866680475641935,12.224484474242326,9.959517235490724,1281.0488743761546,74.69017473552434,86.87071705436065,9.87198720183116,1925740128.6671338,0.6933861665897962,0.5400500373982853,711.6890240653306,0.8531672537712764,0.5564665925269313,1614909056.9354067,2079738602.7934117,59.28572947500258,0.8215688036620857,501.03945731783364,0.3421594892602575,38.779838225456146,4.737921251244805,478.1078096878316,7.567300089683605
