,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,runtime
0,39.48731175289973,0.3188798666968771,0.38151147775084593,420.5304273050216,4.511165174375268,10.097189434321706,12.639566576991239,1365.5717773616423,81.14309083966411,111.24654928981704,4.123270552824906,1708001289.7693312,0.824659639886747,0.8360186206820223,257.66835237978626,0.856341424089855,0.8969896521950474,2112156838.5568256,1156543749.1535594,41.95739047630259,0.6508743779578465,810.6453904546872,0.5970051773687357,46.20513973080825,1.5235293338442495,184.03667243100045,6.824530013703651,-249.681
1,18.725937865395686,0.8057257248424394,0.002634527928897068,202.48381981831656,6.301134257297769,12.711657959962068,10.720888429208207,1002.8263962580163,114.12141572569283,71.80711167765425,7.593637386489872,2098253260.8800595,0.6652917903619486,0.23332804385163736,939.1239094174173,0.6689728695743876,0.02881224853582816,1389755811.630832,1943783765.6833382,69.66471230954318,0.9187396984233682,592.5914272093131,0.24707993465317085,23.732864919579086,4.204140546009439,300.21612511770326,9.707589046048806,-374.676
2,59.792716090191725,0.49385496399882123,0.8666792840907709,373.9896822033726,5.343143364877964,8.910863786498679,9.509740426982283,407.1355316652737,60.586033399731676,42.43978579603325,1.6371008930631048,1153219880.5054882,0.5781094181244848,0.44363084472295755,664.165368581373,0.5617330605805283,0.5253690022956431,1676269508.3292904,1484420624.3366024,28.470075620156226,0.19983312438926937,926.3723269264552,0.7918497825256255,30.23304533619805,2.6867561630891648,380.00486081474895,3.0494875063843168,-493.049
3,39.0,0.0,0.0,438.0,4.0,10.0,13.0,1399.0,82.0,114.0,3.0,1733662080.0,0.8500000238418579,1.0,246.0,0.8700000047683716,1.0,1698910592.0,1188366208.0,42.0,1.0,849.0,1.0,48.0,2.0,190.0,7.0,-255.94
4,40.0,0.0,0.0,437.0,4.0,10.0,13.0,1309.0,80.0,119.0,3.0,1718504960.0,0.8600000143051147,1.0,213.0,0.8999999761581421,1.0,1756643584.0,1156586752.0,40.0,1.0,835.0,1.0,48.0,2.0,147.0,7.0,-254.525
5,38.0,0.0,0.0,360.0,5.0,10.0,12.0,1249.0,81.0,85.0,5.0,1723031552.0,0.6899999976158142,1.0,322.0,0.7699999809265137,1.0,1629339008.0,1445679744.0,44.0,1.0,774.0,1.0,37.0,2.0,230.0,6.0,-236.223
