,target,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold
1,275.432,43.85219397841542,0.8220045833736048,0.6413399564626356,313.32883044347363,5.500272787907235,13.025812636029176,12.822924516856045,1114.5509533731238,90.23524695099951,104.33289167741154,5.2997971479591595,2077462233.6829696,0.5529109475135512,0.06557562806706654,527.2779439273261,0.8845498432537745,0.2149129708677085,1866512198.4344552,1353676942.344865,39.8968420725458,0.7704172453316658,596.0102626149941,0.9508059657298524,23.00660867707134,2.2372829511279413,194.88697938875788,2.4290158588762756
2,721.018,11.134497940722017,0.35480808126478447,0.9782282494665178,212.3532631081243,6.060993241190541,11.127401498963396,10.048158737513699,1430.499187634308,115.89258462213463,42.7726383715993,8.532207366736026,1177725454.9229143,0.740838535472445,0.9057205003978467,764.8520396315624,0.7496021467011663,0.8012352782279037,1555953056.2191978,1626394280.3583188,71.94870353209063,0.17502512220903946,708.2229245052846,0.4501980200529785,47.849442766305614,3.5412930840150185,341.6485598040146,9.137086517702851
3,1800.0,40.96587302662933,0.18497124429473527,0.13298739800690487,436.49414112500847,4.332470978685587,9.635434584016405,8.897405180668,806.9154331604666,41.8749068420712,76.61592626539496,3.0786058309012763,1787533464.7307274,0.8963112214654172,0.568043624341275,254.5211999483609,0.5443955963008311,0.5967100296877208,1177998540.5620782,1990971321.729957,41.426100865129044,0.44804053689320705,915.5066131989565,0.1820947420450822,35.289699977873205,4.620920966238447,475.22765655756245,4.197380156030151
4,402.162,43.0,1.0,1.0,301.0,6.0,13.0,13.0,1092.0,89.0,103.0,5.0,2076013952.0,0.5699999928474426,0.0,540.0,0.8500000238418579,0.0,1936763136.0,1342666240.0,39.0,1.0,587.0,1.0,23.0,2.0,192.0,3.0
5,283.76,50.0,1.0,1.0,289.0,6.0,13.0,14.0,1075.0,88.0,108.0,5.0,2134992000.0,0.5299999713897705,0.0,529.0,0.8999999761581421,0.0,1973717888.0,1250876672.0,39.0,1.0,540.0,1.0,20.0,2.0,150.0,2.0
6,257.468,39.0,1.0,1.0,321.0,5.0,12.0,12.0,1141.0,88.0,103.0,5.0,1939745024.0,0.6000000238418579,0.0,534.0,0.800000011920929,0.0,1886116608.0,1437923584.0,40.0,1.0,636.0,1.0,25.0,2.0,244.0,3.0
7,534.565,35.843196570952095,0.7538790938519925,0.965248222496903,285.398907210467,4.304329304246752,12.30256638589102,11.242328051302742,1392.5350728987319,105.96523261268567,55.208600545757335,7.617896095891896,1561948740.5825262,0.5993973794251628,0.09831373092815321,417.82984072322097,0.862096222752042,0.06615592799997139,1683626538.1895695,1132955689.7536447,31.170576875121284,0.09782687213411001,684.4419413850811,0.5634128524201396,17.581698431464144,1.8422952186351194,231.3804284400227,3.0653075073528133
8,579.77,45.80354920763161,0.43316534410334395,0.08096909326650692,474.6224352244692,4.893429404061106,9.25651403585951,13.432205778473888,1423.0277752201737,48.39582127610794,123.61962628369442,2.5757312574462463,1744267395.20432,0.7158781449054357,0.6360346190878675,893.9297620875858,0.8738925945532923,0.28332500943004824,2126565438.7901342,1288906077.1203737,35.05591701927487,0.7321698631285819,580.9972049164676,0.9380784636973971,16.355288672035847,2.419032256768593,236.0933416093192,2.413540899972541
9,454.502,49.930262357031516,0.2600326852795267,0.9936274128342375,297.36993518632323,4.7375627024641185,9.624465782304494,12.265328418039854,1121.9959955673276,103.5020972595508,71.71558717907169,9.872416935709008,2132803868.4163024,0.5599514952541778,0.03753261639665029,770.1594737341042,0.8869353338295054,0.10434267626173466,1396459800.9267516,1279886032.8801308,68.06917852067349,0.9104222247289384,838.887218373194,0.7844055723521832,18.589419457302675,1.9085369386223543,122.45262877841046,1.2181177723730972
10,255.774,63.82723255851925,0.7802712298915814,0.2389197015198432,332.77727199747505,4.216724259017272,12.1258641210345,13.513668899715814,736.8389414279168,63.7079683154201,92.32330318763178,2.7289464259677656,1938311711.05907,0.5218257225876995,0.09777040265276327,853.3680205120454,0.8654256923700732,0.012368864225484,1438218102.8169115,1808706808.147406,49.46493448131934,0.4540589078882923,529.6059244009141,0.7048964291782988,41.64747834908331,1.7781689954419582,103.35407770162344,4.30249250142125
11,240.526,63.03503669568574,0.5377410835832467,0.31820410709153235,265.50959812885407,4.217381967008924,9.642700619869531,13.270731147133247,1111.0150688996796,100.68274003207581,96.98232557258477,5.731761147632586,1804139297.0722852,0.5404565786007294,0.03985266844262314,750.2762002277802,0.8974816427930258,0.389743005069635,2040539297.2760096,1950891053.215701,42.5696184969632,0.5691822057643702,502.71644299105174,0.5384064384069683,34.42619961480615,2.5155988788659607,167.09124342161613,2.860967207663114
12,363.648,42.45705904266132,0.7562914374946853,0.9032741555920508,248.96522791650554,4.54099885526623,8.718468185923252,10.88642653233158,1283.8519774335598,72.52103708054071,124.90583770920924,9.095007787834867,1618532421.4121034,0.5413689441231289,0.24268204159042528,127.92554078361786,0.8617639353459547,0.5398993509844323,2048088116.8030891,1218598233.3834739,56.345794480936455,0.38726320733865016,521.0708775232347,0.9469639880866277,32.22096076049837,2.8632196249096062,150.63490961607076,4.195466619512567
13,265.35,52.54389787463838,0.802996637222109,0.4980858704500847,253.07118306010523,4.374532230320629,11.294544631309954,12.901534336543135,911.4159933020917,74.81027723188318,91.15741237083283,8.107660649453159,1780584181.5400724,0.5562516009008054,0.003937163649661901,584.2104567667193,0.8206854999021289,0.2642342096989553,1498410726.8777573,2088061043.4303918,50.43051596332342,0.39518099746889446,529.2264952866979,0.4120788344941827,32.19476931671268,2.9088346506894567,332.9590197253389,1.0580269586573128
14,305.111,55.60335454643995,0.7850148967938094,0.8588456962436585,225.0234765475196,4.767015992672949,11.444064529211662,13.503057881002542,1387.8822033742445,80.85293300142423,112.78093542386469,3.1084832868894616,2025547711.7081447,0.5617328844082664,0.07444763869748316,550.7769692868197,0.8529118867882683,0.013009707403819348,1741244032.8736858,1749354788.0808115,38.32087393814197,0.8294052159037343,535.4140335167509,0.4368939826099968,22.776108206432525,1.532515539553752,190.13754916526176,4.359550998743044
15,266.614,60.35171488915534,0.691619506996308,0.853532513876131,379.5216192361128,4.104006712658927,9.970170906126112,13.800822115799336,1543.1550704130364,101.01778983958171,109.65619826809697,9.979785761023688,1263498621.1295514,0.5975493120843203,0.10209019853637247,765.0860476646186,0.895670141139522,0.17717823640764796,1787622674.3928144,1868699769.0250275,63.567403929888044,0.9663791392185902,561.284049455877,0.9071845509296409,27.52083648830192,2.6095022535406702,395.3959631594426,2.262548865268603
